"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0554","YEARLY","DEMOGRAPHIC","Auto.Arima",6783.94444444579,6956.88888889157,7129.83333333736,7302.77777778314,7475.72222222893,7648.66666667472
"N0554","YEARLY","DEMOGRAPHIC","BSTS",6621.40245012974,6684.6620981864,6734.49441961753,6768.83467212282,6813.72992734662,6860.99293960175
"N0554","YEARLY","DEMOGRAPHIC","ETS",6781.98455332907,6952.97922505402,7123.97389677896,7294.96856850391,7465.96324022886,7636.9579119538
"N0554","YEARLY","DEMOGRAPHIC","THETA",6702.89053896661,6794.79843370345,6886.70632844029,6978.61422317713,7070.52211791398,7162.43001265082
"N0554","YEARLY","DEMOGRAPHIC","BEA",6729.11048263486,6864.84340404399,6996.10054991128,7122.19367280329,7251.8051299348,7382.20583941009
"N0554","YEARLY","DEMOGRAPHIC","EAT",6756.27317891382,6901.55551588301,7046.8378528522,7192.1201898214,7337.40252679059,7482.68486375978
"N0554","YEARLY","DEMOGRAPHIC","BAT",6702.74581118071,6812.11647359381,6917.01136046506,7016.74222436103,7119.99142249651,7224.02987297576
"N0554","YEARLY","DEMOGRAPHIC","BET",6702.0925141418,6810.81325231462,6915.05821494559,7014.13915460129,7116.73842849649,7220.12695473546
"N0554","YEARLY","DEMOGRAPHIC","BEAT",6722.5554967178,6847.33216145886,6968.75199454353,7086.29881039675,7206.4843769296,7327.26188272027
"N0554","YEARLY","DEMOGRAPHIC","medianBEAT",6742.43754614784,6873.88882937873,7005.34011260963,7136.79139584052,7268.24267907142,7399.69396230231
"N0554","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",6595.53231486093,6662.15009260955,6729.56179250355,6797.28299250393,6865.76847496087,6932.22628940858
"N0554","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",6553.08231922247,6618.7813240887,6690.19221980162,6761.29851122575,6837.12506268937,6909.9893727851
"N0554","YEARLY","DEMOGRAPHIC","meanPertBEAT",6634.3017388418,6695.45681327093,6757.03474945315,6819.15845048349,6879.49911506232,6942.83765031481
"N0554","YEARLY","DEMOGRAPHIC","medianPertBEAT",6632.37479974522,6685.29382280471,6750.08159766747,6822.29641019696,6890.02845170905,6962.80695713725
