"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1427","MONTHLY","MICRO","Auto.Arima",2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121,2802.84865261121
"N1427","MONTHLY","MICRO","BSTS",2077.06142706005,3061.34675853695,3608.94983726542,2986.96704756307,1435.95617254344,1440.96090795213,2365.42323274964,1613.16434011535,3055.74760365158,2304.72153848558,751.609211392701,1616.4904062867,1239.08943067768,2014.9617424559,2871.05576032268,1988.9109836151,492.170428868234,370.986924679638
"N1427","MONTHLY","MICRO","ETS",2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213,2752.44129187213
"N1427","MONTHLY","MICRO","THETA",2725.57662314584,2704.4816005214,2683.38657789697,2662.29155527253,2641.1965326481,2620.10151002367,2599.00648739923,2577.9114647748,2556.81644215036,2535.72141952593,2514.62639690149,2493.53137427706,2472.43635165263,2451.34132902819,2430.24630640376,2409.15128377932,2388.05626115489,2366.96123853045
"N1427","MONTHLY","MICRO","BEA",2544.1171238478,2872.2122343401,3054.74659391626,2847.41899734881,2330.41537234226,2332.08361747849,2640.23772574433,2389.4847615329,2870.34584937831,2620.00382765631,2102.29971862535,2390.59345025668,2264.79312505367,2523.41722897975,2808.78190160201,2514.73364269948,2015.82012445053,1975.42562305433
"N1427","MONTHLY","MICRO","EAT",2760.28885587639,2753.25718166825,2746.2255074601,2739.19383325196,2732.16215904382,2725.13048483567,2718.09881062753,2711.06713641938,2704.03546221124,2697.00378800309,2689.97211379495,2682.9404395868,2675.90876537866,2668.87709117051,2661.84541696237,2654.81374275422,2647.78206854608,2640.75039433793
"N1427","MONTHLY","MICRO","BAT",2535.16223427237,2856.22567055652,3031.72835592454,2817.36908514894,2293.33378593425,2287.97035686234,2589.09279092003,2331.30815250046,2805.13756613772,2547.76387020757,2023.02808696847,2304.29014439166,2171.45814498051,2423.05057469843,2701.38357311255,2400.30364000188,1894.35844754478,1846.93227194044
"N1427","MONTHLY","MICRO","BET",2518.35978069267,2839.42321697683,3014.92590234484,2800.56663156925,2276.53133235456,2271.16790328264,2572.29033734034,2314.50569892076,2788.33511255803,2530.96141662788,2006.22563338878,2287.48769081196,2154.65569140081,2406.24812111874,2684.58111953286,2383.50118642218,1877.55599396508,1830.12981836074
"N1427","MONTHLY","MICRO","BEAT",2589.48199867231,2830.27957588542,2961.90658991143,2801.13713682974,2408.11066241872,2404.08809061479,2629.92991615806,2436.59143734337,2791.96349757132,2598.93322562371,2205.38138819439,2416.32793126178,2316.70393170341,2505.39825399186,2714.14800280245,2488.33805296944,2108.87915862662,2073.30952692336
"N1427","MONTHLY","MICRO","medianBEAT",2739.00895750898,2777.64497224167,2777.64497224167,2777.64497224167,2696.81891226012,2686.2714009479,2675.72388963568,2665.17637832346,2777.64497224167,2644.08135569903,2633.53384438681,2622.98633307459,2612.43882176238,2601.89131045016,2777.64497224167,2580.79628782573,2570.24877651351,2559.70126520129
"N1427","MONTHLY","MICRO","meanBaggedBEAT",2816.07913015556,2833.88237335405,2875.05852285398,2792.30838310208,2650.2946961417,2643.32896524172,2601.05360474328,2606.16617493483,2649.28115399767,2646.01279418189,2513.92307348408,2536.72921890208,2511.69292110506,2540.98435496591,2624.17677829694,2525.5550328703,2377.42012229672,2371.33635727999
"N1427","MONTHLY","MICRO","medianBaggedBEAT",2837.84481552509,2814.14550787,2820.34308223585,2772.58001958989,2627.09122165992,2645.38811231945,2596.29955088055,2565.12030204735,2577.71016435392,2572.68722540027,2505.83521517157,2471.75350922245,2460.60180272314,2435.12022516254,2638.41751847322,2519.30207041915,2310.80631579327,2399.59197092524
"N1427","MONTHLY","MICRO","meanPertBEAT",2457.77571398053,2624.89729907061,2880.3418546464,2741.88990678871,2355.5516345653,2290.77671278425,2381.64803748892,2345.2352308647,2510.97708439034,2385.54876719833,2102.35351735775,2252.23338220515,2153.99781088378,2299.01902092636,2462.34891390916,2300.91380569821,1985.11966094916,1971.79562313629
"N1427","MONTHLY","MICRO","medianPertBEAT",2431.62714261411,2677.7110093873,2811.38789132507,2701.05043886618,2336.99465565085,2346.97024854986,2455.50638706068,2320.56690172605,2483.18407916022,2401.86814419068,2088.53354757548,2227.61901264049,2154.78964383991,2350.38209516721,2350.59229581637,2273.3076110724,1948.30496439872,2030.9749371826
