"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0305","YEARLY","MACRO","Auto.Arima",5394.6250000016,5559.2500000032,5723.8750000048,5888.5000000064,6053.12500000801,6217.75000000961
"N0305","YEARLY","MACRO","BSTS",5412.68964164013,5634.58565185795,5877.15534232747,6096.9957492503,6316.8987333699,6551.54524024827
"N0305","YEARLY","MACRO","ETS",4834.23076597652,4966.35027368723,5098.46978139794,5230.58928910866,5362.70879681937,5494.82830453008
"N0305","YEARLY","MACRO","THETA",5301.88308113258,5373.7819781914,5445.68087525022,5517.57977230905,5589.47866936787,5661.3775664267
"N0305","YEARLY","MACRO","BEA",5213.84846920608,5386.72864184946,5566.50004124341,5738.69501278845,5910.91084339909,6088.04118159599
"N0305","YEARLY","MACRO","EAT",5176.9129490369,5299.79408396061,5422.67521888432,5545.55635380804,5668.43748873175,5791.31862365546
"N0305","YEARLY","MACRO","BAT",5369.7325742581,5522.53921001752,5682.2370725275,5834.35850718859,5986.50080091526,6143.55760222819
"N0305","YEARLY","MACRO","BET",5182.93449624974,5324.90596791219,5473.76866632521,5615.05493688934,5756.36206651905,5902.58370373502
"N0305","YEARLY","MACRO","BEAT",5235.85712218771,5383.49197593495,5536.29524974511,5683.4162026686,5830.55279989129,5981.37527780366
"N0305","YEARLY","MACRO","medianBEAT",5348.25404056709,5466.5159890973,5584.77793762751,5703.03988615773,5821.30183468794,5939.56378321815
"N0305","YEARLY","MACRO","meanBaggedBEAT",5332.65661975088,5502.35966473149,5649.89338244233,5796.37083126933,5958.68224846389,6117.80657196409
"N0305","YEARLY","MACRO","medianBaggedBEAT",5343.95056938628,5500.74123690055,5622.10349241194,5735.27987067229,5891.69818907696,6023.63252041414
"N0305","YEARLY","MACRO","meanPertBEAT",5307.28262287967,5467.32413707307,5630.00540986067,5793.59401036258,5956.13648203505,6118.14754378615
"N0305","YEARLY","MACRO","medianPertBEAT",5245.86339090028,5411.53017606976,5579.46084677303,5725.42017947356,5872.43682484028,6018.96203993804
