"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0511","YEARLY","DEMOGRAPHIC","Auto.Arima",7165.27777777612,7253.55555555224,7341.83333332835,7430.11111110447,7518.38888888059,7606.66666665671
"N0511","YEARLY","DEMOGRAPHIC","BSTS",7156.23775770839,7203.10748764461,7271.54509678244,7329.14533719521,7384.88464813026,7456.62585186878
"N0511","YEARLY","DEMOGRAPHIC","ETS",7077.00080093194,7077.00080093194,7077.00080093194,7077.00080093194,7077.00080093194,7077.00080093194
"N0511","YEARLY","DEMOGRAPHIC","THETA",7137.5831786045,7198.15949439397,7258.73581018345,7319.31212597292,7379.88844176239,7440.46475755187
"N0511","YEARLY","DEMOGRAPHIC","BEA",7132.83877880548,7177.88794804293,7230.12641034758,7278.75241641054,7326.7581126476,7380.09777315248
"N0511","YEARLY","DEMOGRAPHIC","EAT",7126.62058577085,7176.23861695938,7225.85664814791,7275.47467933644,7325.09271052497,7374.71074171351
"N0511","YEARLY","DEMOGRAPHIC","BAT",7153.03290469634,7218.27417919694,7290.70474676475,7359.52285809087,7427.72065959108,7501.25242535912
"N0511","YEARLY","DEMOGRAPHIC","BET",7123.60724574828,7159.42259432351,7202.42723596594,7241.81942136669,7280.59129694153,7324.6971367842
"N0511","YEARLY","DEMOGRAPHIC","BEAT",7134.02487875524,7182.95583463069,7237.27876030655,7288.89234380114,7340.0406949263,7395.18951925233
"N0511","YEARLY","DEMOGRAPHIC","medianBEAT",7146.91046815644,7200.63349101929,7265.14045348294,7324.22873158406,7382.38654494633,7448.54530471033
"N0511","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",7088.23389841371,7110.77694852366,7143.62362068834,7171.02380765345,7192.60052424127,7227.20152352529
"N0511","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",7084.8472674429,7121.29070906203,7131.27802339549,7145.86594377002,7180.52091043319,7221.7292289417
"N0511","YEARLY","DEMOGRAPHIC","meanPertBEAT",7155.8739137516,7190.78064688666,7237.25364699008,7285.41716765325,7324.76434558488,7369.97349846946
"N0511","YEARLY","DEMOGRAPHIC","medianPertBEAT",7173.29211479148,7216.53390659457,7253.5789217556,7289.65900907194,7327.49756380981,7365.05051581937
