"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1057","QUARTERLY","MACRO","Auto.Arima",7871.84305633618,7811.32541861129,7765.61837248384,7727.96843635848,7698.22938227992,7674.26332488928,7655.13480515448,7639.7966897951
"N1057","QUARTERLY","MACRO","BSTS",7792.31591546313,7664.58509242512,7550.51563873982,7450.85260469696,7337.910978894,7236.20354283472,7108.88134184424,7010.02989928458
"N1057","QUARTERLY","MACRO","ETS",7825.87829236049,7726.01971343415,7626.1611345078,7526.30255558146,7426.44397665512,7326.58539772877,7226.72681880243,7126.86823987609
"N1057","QUARTERLY","MACRO","THETA",7986.68533792317,8065.78374851359,8170.5918754691,8236.66478890989,8283.85172840651,8363.12734124813,8469.04856265126,8534.81230302126
"N1057","QUARTERLY","MACRO","BEA",7830.0124213866,7733.97674149018,7647.43171524382,7568.3745322123,7487.52811260968,7412.35075515092,7330.24765526705,7258.89827631859
"N1057","QUARTERLY","MACRO","EAT",7894.80222887328,7867.70962685301,7854.12379415358,7830.31192694994,7802.84169578051,7787.99202128873,7783.63672886939,7767.15907756415
"N1057","QUARTERLY","MACRO","BAT",7883.6147699075,7847.23141985,7828.90862889759,7805.16194332178,7773.33069652681,7757.86473632404,7744.35490321666,7728.21296403365
"N1057","QUARTERLY","MACRO","BET",7868.2931819156,7818.79618479095,7782.42288290558,7737.93998306277,7682.73556131854,7641.97209393721,7601.55224109931,7557.23681406064
"N1057","QUARTERLY","MACRO","BEAT",7869.18065052074,7816.92849324604,7778.22175530014,7735.4470963867,7686.60901655889,7650.04490167523,7614.9478821131,7577.87678299426
"N1057","QUARTERLY","MACRO","medianBEAT",7848.86067434834,7768.67256602272,7695.88975349582,7627.13549596997,7562.33667946752,7500.42436130903,7440.93081197845,7383.33246483559
"N1057","QUARTERLY","MACRO","meanBaggedBEAT",7759.31757721215,7674.28786713371,7605.60351900594,7532.65325381634,7431.47730839719,7372.22937767157,7324.10409656399,7261.40009420771
"N1057","QUARTERLY","MACRO","medianBaggedBEAT",7785.01779492428,7685.10908545501,7585.32051009048,7506.89924670525,7423.48827747715,7344.48576698943,7289.16677496853,7220.20372621968
"N1057","QUARTERLY","MACRO","meanPertBEAT",7844.62214239998,7817.23697346046,7823.83999254436,7802.49513013805,7762.20478660574,7736.65278895646,7768.9363105255,7740.11634676522
"N1057","QUARTERLY","MACRO","medianPertBEAT",7830.32365102535,7793.98025868144,7788.49427098014,7782.57795926342,7766.70823989701,7767.48606275236,7768.94221656523,7788.88869263661
