"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1022","QUARTERLY","MACRO","Auto.Arima",6170.1162790696,6233.2325581392,6296.3488372088,6359.4651162784,6422.581395348,6485.6976744176,6548.8139534872,6611.9302325568
"N1022","QUARTERLY","MACRO","BSTS",6068.91503490341,6053.68108583674,6024.10433748329,5987.33127448706,5909.51533371539,5893.98139274611,5871.3893547934,5835.3817808106
"N1022","QUARTERLY","MACRO","ETS",6177.04998005533,6247.07921814455,6317.10845623377,6387.13769432298,6457.1669324122,6527.19617050142,6597.22540859064,6667.25464667985
"N1022","QUARTERLY","MACRO","THETA",6092.57947923901,6176.38364610298,6197.65936439034,6276.1973298329,6260.1943936512,6345.14342278555,6365.85157038514,6445.37312667799
"N1022","QUARTERLY","MACRO","BEA",6138.69376467612,6177.99762070683,6212.52054364195,6244.64469502948,6263.08788715853,6302.29174588838,6339.14290562375,6371.52222001575
"N1022","QUARTERLY","MACRO","EAT",6146.58191278798,6218.89847412891,6270.37221927763,6340.93338014476,6379.98090713713,6452.67908923486,6503.96364415433,6574.85266863822
"N1022","QUARTERLY","MACRO","BAT",6110.53693107067,6154.43243002631,6172.70417969414,6207.66457353279,6197.4303742382,6241.60749664975,6262.01829288858,6297.56171334846
"N1022","QUARTERLY","MACRO","BET",6112.84816473259,6159.04798336142,6179.62405270246,6216.88876621431,6208.95888659293,6255.44032867769,6278.15544458973,6316.00318472282
"N1022","QUARTERLY","MACRO","BEAT",6127.16519331684,6177.59412705587,6208.80524882905,6252.53285373034,6262.3645137817,6313.00466511267,6345.8200718141,6389.98494668131
"N1022","QUARTERLY","MACRO","medianBEAT",6131.3478791543,6204.80810212109,6247.00410079957,6317.83122305565,6341.3878944996,6415.42054860157,6457.33276193617,6528.6516796174
"N1022","QUARTERLY","MACRO","meanBaggedBEAT",6217.62891770966,6266.12493173196,6312.62065305684,6362.2314627973,6385.96034672027,6435.87833016201,6481.61299501409,6530.41980651085
"N1022","QUARTERLY","MACRO","medianBaggedBEAT",6225.66654449906,6268.29335476367,6316.20476727471,6360.84166750503,6387.97991656598,6438.90889148498,6481.82037337253,6526.05533430497
"N1022","QUARTERLY","MACRO","meanPertBEAT",6215.78408979413,6272.06745202323,6310.877619638,6367.48511894753,6386.62176972838,6434.8588298661,6473.04531725435,6523.50169182001
"N1022","QUARTERLY","MACRO","medianPertBEAT",6229.26750309092,6284.85135593658,6326.39493893793,6380.26627706535,6401.47346047812,6451.68884995389,6490.79983465234,6543.64491449269
