"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1907","MONTHLY","INDUSTRY","Auto.Arima",4328.14341195695,4645.09061972159,4293.68477448384,4632.78733855719,3541.13242120126,2617.81237522113,2598.105625369,2521.98895861588,3193.23911035545,3767.09101463645,4196.31917634282,4473.59877888686,4362.11778787043,4661.233033649,4236.66051964955,4591.53595941412,3580.74380997676,2575.11846188117
"N1907","MONTHLY","INDUSTRY","BSTS",4293.50591326663,4549.59454249511,4244.57312671159,4475.37929498864,3516.42322836865,2674.49909081255,2383.47932472237,2396.8783467008,3161.21227600781,3737.0627473058,4166.2168161391,4434.20636677333,4351.45972000072,4604.17558092582,4309.16761513407,4524.42792035116,3559.64041946009,2732.57266947526
"N1907","MONTHLY","INDUSTRY","ETS",4301.22730902972,4554.8566134048,4257.58093541751,4462.08680848555,3498.22819064337,2653.74952146303,2316.08225343245,2328.78980064822,3103.36714187395,3687.25527300487,4146.09780875675,4379.15188803123,4308.24208401414,4561.65803303115,4264.17548891871,4468.48078772361,3504.42769611243,2659.76046810986
"N1907","MONTHLY","INDUSTRY","THETA",4337.54694949655,4593.68782270206,4297.20324659403,4493.64814709686,3533.150886414,2691.65378182233,2370.62954512995,2366.16233090592,3147.40172589498,3729.15376597647,4194.1599108079,4430.58329220992,4382.17626194903,4640.91209469289,4341.34176926747,4539.76497050122,3569.3794608958,2719.23016568568
"N1907","MONTHLY","INDUSTRY","BEA",4307.6255447511,4583.18059187383,4265.27961220431,4523.41781401046,3518.59461340443,2648.68699583224,2432.55573450794,2415.8857019883,3152.60617607907,3730.4696783157,4169.54460041289,4428.98567789714,4340.60653062843,4609.02221586865,4270.00120790078,4528.14822249629,3548.27064184976,2655.8171998221
"N1907","MONTHLY","INDUSTRY","EAT",4322.30589016107,4597.87835194282,4282.82298549846,4529.50743137987,3524.17049941954,2654.40522616883,2428.2724746438,2405.64703005667,3148.00265937479,3727.83335120593,4178.85896530249,4427.777986376,4350.84537794453,4621.26772045768,4280.72592594524,4533.26057254632,3551.516988995,2651.3696985589
"N1907","MONTHLY","INDUSTRY","BAT",4319.73209157337,4596.12432830625,4278.48704926315,4533.93826021423,3530.23551199464,2661.32174928533,2450.73816507377,2428.3432120742,3167.28437075274,3744.43584263957,4185.56530109661,4446.12947929003,4365.25125660673,4635.44023642257,4295.72330135036,4551.9096167555,3569.92123011088,2675.64043234737
"N1907","MONTHLY","INDUSTRY","BET",4310.7600572643,4566.04632620066,4266.45243624104,4477.03808352368,3515.93410180867,2673.30079803263,2356.73037442826,2363.94349275165,3137.32704792558,3717.82392876238,4168.82484523459,4414.64718233816,4347.29268865463,4602.24856954995,4304.89495777342,4510.891226192,3544.48252548944,2703.8544344236
"N1907","MONTHLY","INDUSTRY","BEAT",4315.10589593746,4585.80739958089,4273.26052080174,4515.97539728206,3522.23368165682,2659.42869232976,2417.07418716344,2403.45485921771,3151.30506353305,3730.1407002309,4175.69842801164,4429.38508147533,4350.99896345858,4616.99468557471,4287.83634824245,4531.05240949753,3553.54784661127,2671.67044128799
"N1907","MONTHLY","INDUSTRY","medianBEAT",4314.68536049333,4574.27221805343,4275.63285495068,4484.51372104275,3524.78705739133,2664.12430613779,2377.05443492616,2381.52033880336,3154.30700095139,3733.10825664114,4180.1883634735,4432.39482949162,4356.78875393558,4622.54383780935,4286.67155202639,4532.09644542619,3564.50994017794,2689.49531689777
"N1907","MONTHLY","INDUSTRY","meanBaggedBEAT",4308.42640007718,4533.18953142623,4227.92843515244,4447.84622837537,3521.61463929421,2634.59219811549,2325.82448807713,2335.47072327503,3120.13494627174,3661.70439694867,4073.23898536161,4378.06834434455,4313.08930250083,4539.29496073867,4226.27330335621,4453.07617150665,3524.33925189457,2633.08785778825
"N1907","MONTHLY","INDUSTRY","medianBaggedBEAT",4316.61799056923,4523.25500903447,4252.73656459823,4450.61901430024,3510.58251688675,2637.19718717875,2345.92728010713,2344.72223244344,3137.82773041159,3673.67214482433,4058.75989856986,4384.34804951408,4307.44396492826,4526.13490640643,4253.01637573163,4449.90010881648,3522.36402630258,2637.76584023173
"N1907","MONTHLY","INDUSTRY","meanPertBEAT",4299.52332283034,4577.91374706293,4248.45569614435,4505.38616697817,3505.41776714291,2670.72081539624,2323.03776227245,2339.55214312211,3125.21918687779,3689.39440551876,4124.01622044279,4378.37518455891,4304.82996157781,4570.3908619697,4250.78931568388,4495.89465371861,3495.01430737032,2656.37942296751
"N1907","MONTHLY","INDUSTRY","medianPertBEAT",4299.90222006666,4576.867082096,4236.31789984361,4521.39386444895,3509.55602224476,2660.95210441391,2324.69626009195,2349.77164023668,3091.23752915442,3689.80520196951,4133.52555195703,4390.04116599162,4309.69547603427,4571.23576010202,4225.91819144473,4509.12544606014,3501.52207201921,2633.25063954424
