"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2753","MONTHLY","DEMOGRAPHIC","Auto.Arima",9680.11842352342,9630.72966866243,9474.39596988425,9533.07983009166,9529.95464154972,9523.94206371107,9461.62060421103,9512.70866918089,9546.90384885118,9562.3389168932,9574.99528583141,9833.32447479219,9898.04359534861,9838.65012652577,9704.57760394505,9763.36867719205,9771.15725022343,9755.78290063521
"N2753","MONTHLY","DEMOGRAPHIC","BSTS",9678.14635248114,9622.24736284098,9483.73486617296,9541.60577201318,9537.13510367173,9523.10069531988,9478.725108699,9505.05783110884,9544.2395398434,9557.93567751375,9578.12373772178,9822.32326710794,9896.45047263524,9842.39020894893,9705.65708861854,9762.57755500608,9753.61340176505,9742.01897144104
"N2753","MONTHLY","DEMOGRAPHIC","ETS",9683.74235372318,9625.58163596654,9485.56717801895,9542.14429244483,9541.92502422877,9531.08698857268,9470.1038322631,9499.97977977315,9536.02968627476,9542.4663942797,9566.3437063226,9810.09292134559,9885.75763449721,9827.59691674057,9687.58245879298,9744.15957321885,9743.94030500279,9733.1022693467
"N2753","MONTHLY","DEMOGRAPHIC","THETA",9619.90872717474,9628.44192878326,9636.97513039178,9645.5083320003,9654.04153360882,9662.57473521733,9671.10793682585,9679.64113843437,9688.17434004289,9696.70754165141,9705.24074325992,9713.77394486844,9722.30714647696,9730.84034808548,9739.373549694,9747.90675130251,9756.43995291103,9764.97315451955
"N2753","MONTHLY","DEMOGRAPHIC","BEA",9680.66904324258,9626.18622248998,9481.23267135872,9538.94329818322,9536.3382564834,9526.04324920121,9470.14984839104,9505.91542668763,9542.39102498978,9554.24699622889,9573.15424329193,9821.91355441524,9893.41723416035,9836.21241740509,9699.27238378552,9756.70193513899,9756.23698566376,9743.63471380765
"N2753","MONTHLY","DEMOGRAPHIC","EAT",9661.25650147378,9628.25107780408,9532.31275943166,9573.57748484559,9575.30706646243,9572.53459583369,9534.27745776666,9564.1098624628,9590.36929172294,9600.50428427477,9615.52657847131,9785.73044700207,9835.36945877426,9799.0291304506,9710.51120414401,9751.81166723781,9757.17916937908,9751.28610816716
"N2753","MONTHLY","DEMOGRAPHIC","BAT",9659.39116772644,9627.13965342889,9531.70198881633,9573.39797803505,9573.71042627675,9569.87249808276,9537.15121657863,9565.80254624137,9593.10590957916,9605.66071201945,9619.45325560437,9789.80722892286,9838.9337381536,9803.96022785339,9716.53608075253,9757.95099450021,9760.4035349665,9754.2583421986
"N2753","MONTHLY","DEMOGRAPHIC","BET",9660.59914445969,9625.42364253026,9535.42572486123,9576.4194654861,9577.70055383644,9572.2541397033,9539.97895926265,9561.55958310545,9589.48118872035,9599.03653781495,9616.5693957681,9782.06337777399,9834.83841786981,9800.27582459166,9710.8710323685,9751.54795984248,9751.33121989296,9746.6981317691
"N2753","MONTHLY","DEMOGRAPHIC","BEAT",9665.47896422562,9626.7501490633,9520.16828611699,9565.58455663749,9565.76407576476,9560.17612070524,9520.38937049975,9549.34685462431,9578.83685375306,9589.86213258452,9606.17586828393,9794.87865202854,9850.6397122395,9809.86940007519,9709.29767526264,9754.50313917987,9756.28772747558,9748.96932398563
"N2753","MONTHLY","DEMOGRAPHIC","medianBEAT",9679.13238800228,9627.0117823749,9484.65102209596,9541.875032229,9539.53006395025,9527.51452614187,9474.41447048105,9508.88325014486,9545.57169434729,9560.13729720348,9576.55951177659,9816.20809422676,9891.10405356623,9833.12352163317,9705.11734628179,9755.2421531543,9755.02667733804,9748.90093603813
"N2753","MONTHLY","DEMOGRAPHIC","meanBaggedBEAT",9659.2309983026,9620.64446483023,9515.92240670937,9559.53614136373,9561.11945514373,9555.66427333692,9510.52779327585,9537.90935877482,9570.04792241828,9580.97425100937,9592.73172087569,9782.16941076303,9834.04508224664,9794.12153429555,9689.91722672386,9733.41632134615,9734.80616251686,9729.36121912835
"N2753","MONTHLY","DEMOGRAPHIC","medianBaggedBEAT",9657.78807047362,9627.88990668353,9519.99197470269,9559.60617070348,9559.66109125844,9561.94878196234,9513.93392766658,9538.36276033054,9570.59650899647,9582.45531977227,9598.23367863366,9781.14334008048,9837.79105378551,9805.34596067009,9696.72215152302,9734.74326504237,9736.46386104108,9737.95398500721
"N2753","MONTHLY","DEMOGRAPHIC","meanPertBEAT",9656.58907367693,9615.91297378852,9509.90580404252,9555.80864100405,9553.09795935957,9547.76421884987,9504.35535118398,9534.89194060646,9557.84168381378,9572.40345582273,9590.98706044708,9776.71719339363,9829.83573848219,9788.42222102698,9682.2824362886,9728.29109940567,9725.47241390369,9718.81887191171
"N2753","MONTHLY","DEMOGRAPHIC","medianPertBEAT",9658.5796354379,9624.13100364289,9512.06703130764,9563.58614090569,9552.01351085248,9550.09083037137,9508.18252132054,9535.51914876586,9557.10266655639,9576.99968671106,9595.14473158021,9781.43764602189,9834.62165394128,9795.42232818683,9681.51351825678,9734.01628508213,9725.15137400624,9715.32775471653
