"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0585","YEARLY","DEMOGRAPHIC","Auto.Arima",3133,2757,2381,2005,1629,1253.00000000001
"N0585","YEARLY","DEMOGRAPHIC","BSTS",3071.55262041645,2665.0532542167,2233.78194885456,1815.56678088309,1391.54483057175,965.885052398944
"N0585","YEARLY","DEMOGRAPHIC","ETS",3103.88943812062,2698.78724605894,2293.68505399726,1888.58286193558,1483.48066987391,1078.37847781223
"N0585","YEARLY","DEMOGRAPHIC","THETA",3387.99308487945,3266.9606287391,3145.92817259875,3024.8957164584,2903.86326031805,2782.8308041777
"N0585","YEARLY","DEMOGRAPHIC","BEA",3102.81401951236,2706.94683342521,2302.82233428394,1903.04988093956,1501.34183348189,1099.08784340373
"N0585","YEARLY","DEMOGRAPHIC","EAT",3208.29417433336,2907.58262493268,2606.871075532,2306.15952613133,2005.44797673065,1704.73642732998
"N0585","YEARLY","DEMOGRAPHIC","BAT",3197.51523509863,2896.33796098527,2586.90337381777,2281.82083244717,1974.80269696327,1667.23861885888
"N0585","YEARLY","DEMOGRAPHIC","BET",3187.81171447217,2876.93370967158,2557.79839181686,2243.01511975903,1926.2962535879,1609.03144479629
"N0585","YEARLY","DEMOGRAPHIC","BEAT",3174.10878585413,2846.95028225368,2513.59879386264,2183.51133981927,1851.97219019093,1520.02358359722
"N0585","YEARLY","DEMOGRAPHIC","medianBEAT",3118.44471906031,2727.89362302947,2337.34252699863,1946.79143096779,1556.24033493696,1165.68923890612
"N0585","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",3182.70169982317,2842.90301958482,2518.53676690364,2184.2345578849,1852.22936156609,1520.11350312093
"N0585","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",3130.70285513215,2780.87350471132,2424.72455306872,2061.71695979371,1698.93472027521,1334.19841300174
"N0585","YEARLY","DEMOGRAPHIC","meanPertBEAT",3194.70164934219,2854.29693046961,2522.77967092991,2174.83137296166,1839.00903583203,1509.26864074614
"N0585","YEARLY","DEMOGRAPHIC","medianPertBEAT",3174.80071693507,2825.42140830515,2471.86260129655,2117.51101433428,1763.71338034629,1409.30501688338
