"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1331","QUARTERLY","FINANCE","Auto.Arima",2638.33,2638.33,2638.33,2638.33,2638.33,2638.33,2638.33,2638.33
"N1331","QUARTERLY","FINANCE","BSTS",2599.26696859069,2445.16320639513,2342.3258300387,1997.72278067456,1989.64974103387,1832.81844848199,1768.69120281376,1400.61711276397
"N1331","QUARTERLY","FINANCE","ETS",2638.33672668633,2638.33672668633,2638.33672668633,2638.33672668633,2638.33672668633,2638.33672668633,2638.33672668633,2638.33672668633
"N1331","QUARTERLY","FINANCE","THETA",2624.13864082773,2609.94202510593,2595.74540938413,2581.54879366233,2567.35217794053,2553.15556221873,2538.95894649693,2524.76233077513
"N1331","QUARTERLY","FINANCE","BEA",2625.31123175901,2573.94331102715,2539.66418557501,2424.79650245363,2422.10548924007,2369.82839172277,2348.4526431667,2225.76127981677
"N1331","QUARTERLY","FINANCE","EAT",2633.60178917135,2628.86958393075,2624.13737869015,2619.40517344955,2614.67296820895,2609.94076296835,2605.20855772775,2600.47635248715
"N1331","QUARTERLY","FINANCE","BAT",2620.57853647281,2564.47841050035,2525.46707980761,2405.86719144563,2398.44397299147,2341.43467023357,2315.3267164369,2187.90314784637
"N1331","QUARTERLY","FINANCE","BET",2620.58077870158,2564.48065272913,2525.46932203638,2405.86943367441,2398.44621522024,2341.43691246235,2315.32895866567,2187.90539007514
"N1331","QUARTERLY","FINANCE","BEAT",2625.01808402619,2582.94298954685,2553.68449152729,2463.9845752558,2458.41716141518,2415.66018434676,2396.07921899925,2300.51154255636
"N1331","QUARTERLY","FINANCE","medianBEAT",2631.23432041386,2624.13601255296,2617.03770469206,2609.93939683116,2602.84108897026,2595.74278110936,2588.64447324846,2581.54616538756
"N1331","QUARTERLY","FINANCE","meanBaggedBEAT",2334.3850041356,2243.38092954077,2152.57817795406,2060.85983041368,1974.66425681297,1892.59735031191,1805.29119946397,1718.26240458352
"N1331","QUARTERLY","FINANCE","medianBaggedBEAT",2389.57657653088,2338.74921950153,2286.99440912253,2234.46433915597,2184.40097347209,2137.03367855169,2085.98278571786,2027.10593590887
"N1331","QUARTERLY","FINANCE","meanPertBEAT",2175.87096829431,2070.43941128264,1964.66119298182,1859.52574389458,1760.80034331873,1658.29621866376,1555.18670968489,1452.69899856365
"N1331","QUARTERLY","FINANCE","medianPertBEAT",2056.19868766039,2020.57928403294,1931.60213053267,1872.27666990311,1787.04251870984,1690.67759143744,1585.56252318813,1488.75904656631
