"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0626","YEARLY","DEMOGRAPHIC","Auto.Arima",2290,2290,2290,2290,2290,2290
"N0626","YEARLY","DEMOGRAPHIC","BSTS",2167.96483698888,2025.34572340953,1908.11114254593,1781.13595808656,1630.80221464425,1479.31647301309
"N0626","YEARLY","DEMOGRAPHIC","ETS",2325.39391931083,2325.39391931083,2325.39391931083,2325.39391931083,2325.39391931083,2325.39391931083
"N0626","YEARLY","DEMOGRAPHIC","THETA",2378.22619526608,2333.5325678151,2288.83894036412,2244.14531291314,2199.45168546216,2154.75805801118
"N0626","YEARLY","DEMOGRAPHIC","BEA",2261.11958543323,2213.57988090679,2174.50168728559,2132.17662579913,2082.06537798503,2031.57013077464
"N0626","YEARLY","DEMOGRAPHIC","EAT",2331.20670485897,2316.30882904198,2301.41095322498,2286.51307740799,2271.615201591,2256.717325774
"N0626","YEARLY","DEMOGRAPHIC","BAT",2278.73034408499,2216.29276374154,2162.31669430335,2105.0937569999,2040.0846333688,1974.69151034142
"N0626","YEARLY","DEMOGRAPHIC","BET",2290.52831718859,2228.09073684515,2174.11466740696,2116.89173010351,2051.88260647241,1986.48948344503
"N0626","YEARLY","DEMOGRAPHIC","BEAT",2290.39623789145,2243.56805263386,2203.08600055522,2160.16879757763,2111.41195485431,2062.36711258377
"N0626","YEARLY","DEMOGRAPHIC","medianBEAT",2307.69695965541,2307.69695965541,2289.41947018206,2267.07265645657,2244.72584273108,2222.37902900559
"N0626","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",2262.52122566971,2200.10533712443,2137.0971565636,2076.26175660156,2015.82550329597,1953.74744030407
"N0626","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",2306.50916771609,2232.09257566409,2158.3349105899,2080.30594471491,2007.41561610698,1939.78914684965
"N0626","YEARLY","DEMOGRAPHIC","meanPertBEAT",2294.38694372452,2240.64345660272,2183.44049577662,2126.51849745359,2065.72689883278,2007.07459081739
"N0626","YEARLY","DEMOGRAPHIC","medianPertBEAT",2310.13987296015,2267.94447542489,2221.39094946721,2181.92571204157,2134.90421104176,2085.53942955877
