"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1175","QUARTERLY","MACRO","Auto.Arima",5429.83333333363,5689.33333333363,6213.33333333363,5931.33333333363,5500.16666666726,5759.66666666726,6283.66666666726,6001.66666666726
"N1175","QUARTERLY","MACRO","BSTS",5517.30127645748,5744.82535936317,6159.41595102352,5955.60464220048,5614.26473377112,5838.66417041515,6256.12504551607,6055.44150666302
"N1175","QUARTERLY","MACRO","ETS",5472.93860953517,5685.37620542416,6079.89598088768,5865.88777304931,5472.93860953517,5685.37620542416,6079.89598088768,5865.88777304931
"N1175","QUARTERLY","MACRO","THETA",5504.21663171504,5695.86072882523,6095.25168171626,5910.48707195738,5536.2041500704,5728.91395675974,6130.57134550499,5944.68655190684
"N1175","QUARTERLY","MACRO","BEA",5473.35773977543,5706.51163270699,6150.88175508161,5917.60858286114,5529.12333665785,5761.23568083553,6206.562564357,5974.33198212653
"N1175","QUARTERLY","MACRO","EAT",5468.99619152795,5690.19008919434,6129.49366531252,5902.56939278011,5503.10314209095,5724.65227628372,6164.71133101998,5937.41366387447
"N1175","QUARTERLY","MACRO","BAT",5483.78374716872,5710.00647384068,6156.00032202447,5932.4750158305,5550.21185016959,5775.74826461405,6223.45435256277,6000.59824174571
"N1175","QUARTERLY","MACRO","BET",5498.15217256923,5708.68743120418,6111.52120454249,5910.65982906905,5541.13583112556,5750.98477753302,6155.53079063625,5955.33861053973
"N1175","QUARTERLY","MACRO","BEAT",5481.07246276033,5703.84890673655,6136.97423674027,5915.8282051352,5530.89354001099,5753.15524981658,6187.564759644,5966.92062457161
"N1175","QUARTERLY","MACRO","medianBEAT",5488.57762062511,5692.59703107943,6127.33381636989,5920.9102026455,5518.18540836883,5744.2903117135,6193.34819551053,5973.17660928705
"N1175","QUARTERLY","MACRO","meanBaggedBEAT",5483.36064866285,5725.48394973832,6144.22405085881,5938.77688055807,5536.40194100972,5779.09877093935,6200.5771496119,5993.98926265811
"N1175","QUARTERLY","MACRO","medianBaggedBEAT",5479.50528781728,5725.80070738721,6139.58501504972,5930.15203491916,5528.90215445897,5780.1050892645,6189.55061787141,5985.09665982152
"N1175","QUARTERLY","MACRO","meanPertBEAT",5478.29481196781,5709.67869363274,6128.79427561848,5922.51247783424,5531.41278130182,5763.56838735484,6183.13811840941,5976.04204180427
"N1175","QUARTERLY","MACRO","medianPertBEAT",5481.90355994475,5718.60468310645,6133.01666167095,5916.58218386961,5533.18738002122,5773.50395123608,6177.63298769672,5974.26921527761
