"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0968","QUARTERLY","MACRO","Auto.Arima",5620.5,5648.5,5676.5,5704.5,5732.5,5760.5,5788.5,5816.5
"N0968","QUARTERLY","MACRO","BSTS",5629.93561015073,5656.096975934,5696.03249749813,5729.59237907068,5769.54114127635,5797.05558498972,5835.51408600617,5868.65928480483
"N0968","QUARTERLY","MACRO","ETS",5625.11110615692,5663.27854856658,5701.44599097623,5739.61343338589,5777.78087579555,5815.94831820521,5854.11576061487,5892.28320302453
"N0968","QUARTERLY","MACRO","THETA",5611.74009802488,5618.12472595361,5636.95188264464,5647.19756197504,5666.49511106188,5672.80864441484,5691.68586683651,5701.89824630003
"N0968","QUARTERLY","MACRO","BEA",5625.18223876922,5655.95850816686,5691.32616282479,5724.56860415219,5759.9406723573,5791.16796773164,5826.04328220701,5859.14749594312
"N0968","QUARTERLY","MACRO","EAT",5619.1170680606,5643.30109150673,5671.63262454029,5697.10366512031,5725.59199561914,5749.75232087335,5778.10054248379,5803.56048310819
"N0968","QUARTERLY","MACRO","BAT",5620.72523605854,5640.90723396253,5669.82812671426,5693.76331368191,5722.84541744608,5743.45474313485,5771.89998428089,5795.68584370162
"N0968","QUARTERLY","MACRO","BET",5622.26227144418,5645.83341681806,5678.14345703967,5705.46779147721,5737.93904271126,5761.93751586992,5793.77190448585,5820.94691137646
"N0968","QUARTERLY","MACRO","BEAT",5621.82170358313,5646.50006261355,5677.73259277975,5705.2258436079,5736.57928203345,5761.57813690244,5792.45392836439,5819.83518353235
"N0968","QUARTERLY","MACRO","medianBEAT",5622.80555307846,5652.298487967,5686.26624874907,5717.04618953534,5751.02057063817,5778.77779249486,5812.00704300309,5842.57964240241
"N0968","QUARTERLY","MACRO","meanBaggedBEAT",5612.87604085286,5635.76838503666,5663.68427565602,5689.77639508856,5716.84205383058,5737.62796456396,5764.83994198333,5786.82108352847
"N0968","QUARTERLY","MACRO","medianBaggedBEAT",5613.66254141523,5636.87736519823,5664.88749501192,5691.50117317324,5718.23567591668,5739.29807612498,5766.68787447543,5786.74750773737
"N0968","QUARTERLY","MACRO","meanPertBEAT",5618.83562201656,5642.75391222754,5671.5264463214,5697.28986320927,5725.62819307213,5748.67192211756,5775.78413785481,5800.32583842469
"N0968","QUARTERLY","MACRO","medianPertBEAT",5618.13640781586,5644.91346393091,5673.05323042001,5698.28219616816,5726.47887643166,5749.4472524656,5778.21611266114,5801.5011834217
