"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1439","MONTHLY","MICRO","Auto.Arima",2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157,2824.50980392157
"N1439","MONTHLY","MICRO","BSTS",2148.85492908031,2152.70302131467,2260.91228447242,2194.90632039458,2312.34750806123,1795.75779599594,2840.06691784821,1518.653491018,2579.16744783254,1609.50791451418,1512.9304691672,1942.85465899644,1839.13287947765,1866.72366224538,1976.3047628517,1916.48540757116,2018.29800651701,1573.55991145828
"N1439","MONTHLY","MICRO","ETS",2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801,2824.9325745801
"N1439","MONTHLY","MICRO","THETA",2355.45308270566,2346.22457591833,2336.996069131,2327.76756234367,2318.53905555634,2309.31054876901,2300.08204198168,2290.85353519435,2281.62502840702,2272.39652161969,2263.16801483235,2253.93950804502,2244.71100125769,2235.48249447036,2226.25398768303,2217.0254808957,2207.79697410837,2198.56846732104
"N1439","MONTHLY","MICRO","BEA",2599.43243586066,2600.71513327211,2636.78488765803,2614.78289963208,2653.92996218763,2481.7333914992,2829.83643211663,2389.36528983989,2742.8699421114,2419.65009767195,2387.45761588962,2530.76567916604,2496.19175265977,2505.38868024902,2541.91571378446,2521.97592869094,2555.91346167289,2407.66742998665
"N1439","MONTHLY","MICRO","EAT",2668.29848706911,2665.22231814,2662.14614921089,2659.06998028178,2655.99381135267,2652.91764242356,2649.84147349445,2646.76530456534,2643.68913563623,2640.61296670712,2637.53679777801,2634.4606288489,2631.38445991979,2628.30829099068,2625.23212206157,2622.15595313246,2619.07978420335,2616.00361527424
"N1439","MONTHLY","MICRO","BAT",2442.93927190251,2441.14580038486,2474.13938584166,2449.0612288866,2485.13212251304,2309.85938289551,2654.88625458382,2211.33894337797,2561.76742672038,2235.47141335181,2200.20276264038,2340.43465698768,2302.78456155231,2308.90532021244,2342.35618481877,2319.34023079614,2350.20159484898,2198.87939423363
"N1439","MONTHLY","MICRO","BET",2443.08019545536,2441.2867239377,2474.28030939451,2449.20215243945,2485.27304606589,2310.00030644835,2655.02717813666,2211.47986693082,2561.90835027322,2235.61233690466,2200.34368619322,2340.57558054052,2302.92548510515,2309.04624376528,2342.49710837161,2319.48115434899,2350.34251840183,2199.02031778648
"N1439","MONTHLY","MICRO","BEAT",2538.43759757191,2537.09249393367,2561.83768302627,2543.02906530998,2570.08223552981,2438.62768081665,2697.39783458289,2364.73735117851,2627.55871368531,2382.83670365888,2356.38521562531,2461.55913638578,2433.32156480925,2437.91213380435,2463.0002822591,2445.73831674213,2468.88433978176,2355.39268932025
"N1439","MONTHLY","MICRO","medianBEAT",2589.98144331361,2585.36718991995,2580.75293652628,2576.13868313262,2571.52442973895,2566.91017634529,2824.72118925083,2557.68166955796,2701.83862587706,2548.45316277063,2543.83890937696,2539.2246559833,2534.61040258963,2529.99614919597,2525.3818958023,2520.76764240864,2516.15338901497,2511.53913562131
"N1439","MONTHLY","MICRO","meanBaggedBEAT",2410.10249481877,2374.41352736517,2411.89756505598,2395.04821872293,2317.36732071965,2331.47660392774,2345.95350043453,2296.14620847575,2298.9010317988,2282.70396173646,2221.00830572172,2250.0685605813,2268.67082922779,2187.64251785946,2187.24948851215,2179.82162409208,2137.09073170048,2163.18973826257
"N1439","MONTHLY","MICRO","medianBaggedBEAT",2516.45804320518,2456.17649071563,2477.23745990249,2476.19810122983,2409.51771746892,2434.66377344141,2436.41083383162,2365.08283789928,2406.11328223627,2394.42987034304,2322.74972976915,2351.55678111749,2360.7251478408,2287.57899273662,2295.53725432271,2304.90833524925,2232.9512250758,2264.08937537939
"N1439","MONTHLY","MICRO","meanPertBEAT",2359.81940260194,2220.20896655142,2283.68463763248,2211.61532697955,2226.83300668995,2087.77886761599,2248.88203121384,2029.33991627292,2173.92800557742,2011.25496120576,1996.69846565373,1996.73118747749,2104.40133041485,1972.0330553617,2023.96635760675,1947.81316350433,1976.29489886908,1850.94702482239
"N1439","MONTHLY","MICRO","medianPertBEAT",2267.20340013222,2271.82843015428,2209.62018125184,2236.38528536513,2214.48353456752,2130.94408481737,2170.14583115241,2054.50754651767,2098.49979015744,1996.94269786901,1966.87191940515,1956.67430443645,2041.06164876497,2016.88280921727,1942.83201281382,1982.18323513917,1976.6390874264,1855.87407325111
