"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0650","QUARTERLY","MICRO","Auto.Arima",4294.34201831834,4544.39403663668,4794.44605495501,5044.49807327335,5294.55009159169,5544.60210991003,5794.65412822837,6044.7061465467
"N0650","QUARTERLY","MICRO","BSTS",4215.33126695943,4524.04654868494,4822.7772389687,5117.82078795433,5329.18911455211,5637.11778420265,5927.06831695228,6219.19910836287
"N0650","QUARTERLY","MICRO","ETS",4309.95952011628,4599.47482707886,4888.99013404144,5178.50544100403,5468.02074796661,5757.53605492919,6047.05136189178,6336.56666885436
"N0650","QUARTERLY","MICRO","THETA",3956.81644232402,4071.6758692461,4170.63253758434,4210.50953450056,4117.82011599457,4235.68480724476,4336.95263267004,4376.76238521424
"N0650","QUARTERLY","MICRO","BEA",4273.21093513135,4555.97180413349,4835.40447598838,5113.6081007439,5363.91998470347,5646.41864968062,5922.92460235748,6200.15730792131
"N0650","QUARTERLY","MICRO","EAT",4187.03932691954,4405.18157765388,4618.02290886027,4811.17101625931,4960.13031851762,5179.27432402799,5392.88604093006,5586.01173353844
"N0650","QUARTERLY","MICRO","BAT",4155.49657586726,4380.03881818924,4595.95194383602,4790.94279857608,4913.85310737946,5139.13490045248,5352.8916926169,5546.8892133746
"N0650","QUARTERLY","MICRO","BET",4160.70240979991,4398.39908166997,4627.46663686483,4835.61192115297,4971.67665950443,5210.11288212553,5437.02410383803,5644.17605414382
"N0650","QUARTERLY","MICRO","BEAT",4194.11231192952,4434.89782041164,4669.21149138737,4887.83345918307,5052.39501752624,5293.73518907166,5526.43160993562,5744.30857724454
"N0650","QUARTERLY","MICRO","medianBEAT",4254.83664263889,4534.22029266081,4808.61164696185,5081.15943061384,5311.8696030719,5590.85994705634,5860.86122259032,6131.95262745479
"N0650","QUARTERLY","MICRO","meanBaggedBEAT",4130.69087616273,4336.95261906827,4558.20797041982,4750.49956556572,4869.31263882996,5078.29058903423,5298.45653186527,5491.40549801986
"N0650","QUARTERLY","MICRO","medianBaggedBEAT",4148.23742019161,4357.15378902241,4581.35650457856,4786.90561427721,4916.42911180962,5127.99651897751,5346.51615102746,5552.65671860688
"N0650","QUARTERLY","MICRO","meanPertBEAT",4033.33720513435,4221.05838197103,4430.84060168908,4612.72172416433,4677.40416292914,4867.61166473873,5080.56325579877,5262.51082509534
"N0650","QUARTERLY","MICRO","medianPertBEAT",3998.49464185969,4197.48708984792,4421.508910544,4602.4702926545,4643.00189360526,4859.61455740529,5053.70708990984,5239.9383718069
