"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1114","QUARTERLY","MACRO","Auto.Arima",5978.64215314594,6014.04410766027,6013.10957034973,6039.33811019437,6048.31748696134,6030.64514757639,6025.88404643318,6015.56061154849
"N1114","QUARTERLY","MACRO","BSTS",5904.9862843441,5695.16486383322,5525.28541649261,5354.59422194109,5197.00099229282,4996.61709578014,4822.08888898823,4657.53480535376
"N1114","QUARTERLY","MACRO","ETS",5934.8684512173,5836.35806351704,5757.54974982966,5694.503096058,5644.06577078328,5603.71590875759,5571.43601769231,5545.61210368429
"N1114","QUARTERLY","MACRO","THETA",6101.93205861916,6119.1030840004,6133.95251153586,6175.97098202413,6220.16127409735,6237.09346354464,6251.66179576825,6293.92073418602
"N1114","QUARTERLY","MACRO","BEA",5939.49896290245,5848.52234500351,5765.314912224,5696.14514273115,5629.79475001248,5543.65938403804,5473.13631770457,5406.23584019551
"N1114","QUARTERLY","MACRO","EAT",6005.14755432747,5989.83508505924,5968.20394390508,5969.93739609217,5970.84817728066,5957.15150662621,5949.66061996458,5951.69781647293
"N1114","QUARTERLY","MACRO","BAT",5995.1868320364,5942.77068516463,5890.7824994594,5856.63443805319,5821.8265844505,5754.78523563372,5699.87824372988,5655.67205036276
"N1114","QUARTERLY","MACRO","BET",5980.59559806019,5883.54200378355,5805.59589261938,5741.68943334107,5687.07601239115,5612.47548936079,5548.39556748293,5499.02254774136
"N1114","QUARTERLY","MACRO","BEAT",5980.10723683163,5916.16752975273,5857.47431205196,5816.1016025544,5777.3863810337,5717.01790391469,5667.76768722049,5628.15706369314
"N1114","QUARTERLY","MACRO","medianBEAT",5956.75530218162,5925.20108558866,5885.32966008969,5866.92060312619,5846.19162887231,5817.18052816699,5798.66003206274,5780.58635761639
"N1114","QUARTERLY","MACRO","meanBaggedBEAT",6019.64597391002,5945.51151880151,5895.10123805503,5845.58360280465,5800.64413370779,5745.79453525931,5697.69911532004,5652.20400712914
"N1114","QUARTERLY","MACRO","medianBaggedBEAT",6045.69821664348,5970.94743633063,5911.01383851674,5845.63956869494,5794.97450594154,5725.8312115144,5653.13731552734,5601.80326867512
"N1114","QUARTERLY","MACRO","meanPertBEAT",6013.22809077835,5941.50122826113,5887.9566846636,5836.078671761,5789.32419156802,5736.41497147963,5691.52971809728,5659.79905339618
"N1114","QUARTERLY","MACRO","medianPertBEAT",6067.71357072075,5991.13321683029,5944.79357880428,5911.30431458498,5877.20579735612,5817.90856057872,5773.76563563745,5742.18593660869
