"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0354","YEARLY","FINANCE","Auto.Arima",3470.83668260949,5696.91338293102,5696.91338293102,5696.91338293102,5696.91338293102,5696.91338293102
"N0354","YEARLY","FINANCE","BSTS",1799.22297800348,1607.20169733759,1318.31542619532,1083.71467493315,871.089626612013,658.507880743052
"N0354","YEARLY","FINANCE","ETS",3005.07195025687,3005.07195025687,3005.07195025687,3005.07195025687,3005.07195025687,3005.07195025687
"N0354","YEARLY","FINANCE","THETA",2540.21386916602,2491.81386916602,2443.41386916602,2395.01386916602,2346.61386916602,2298.21386916602
"N0354","YEARLY","FINANCE","BEA",2758.37720362328,3436.39567684183,3340.10025312774,3261.90000270701,3191.02498659997,3120.16440464365
"N0354","YEARLY","FINANCE","EAT",3005.37416734413,3731.26640078464,3715.1330674513,3698.99973411797,3682.86640078464,3666.7330674513
"N0354","YEARLY","FINANCE","BAT",2603.42450992633,3265.30964981154,3152.88089276412,3058.54730901006,2971.53895956968,2884.54504428003
"N0354","YEARLY","FINANCE","BET",2448.16959914212,2368.02917225349,2255.60041520607,2161.26683145202,2074.25848201164,1987.26456672198
"N0354","YEARLY","FINANCE","BEAT",2703.83637000897,3200.25022492288,3115.92865713731,3045.17846932177,2979.92220724148,2914.67677077424
"N0354","YEARLY","FINANCE","medianBEAT",2772.64290971145,2748.44290971145,2724.24290971145,2700.04290971145,2675.84290971145,2651.64290971145
"N0354","YEARLY","FINANCE","meanBaggedBEAT",3120.52704117015,3085.09838463487,2968.02471785354,2862.31035366442,2695.87124054932,2554.78894798955
"N0354","YEARLY","FINANCE","medianBaggedBEAT",3216.08328340764,3295.16818614013,3273.70353393303,3201.16867433243,3113.9881297342,3011.80339360485
"N0354","YEARLY","FINANCE","meanPertBEAT",2257.28086417625,2233.1858564767,2178.78853468066,2088.75012317116,1992.05527358713,1895.65047149386
"N0354","YEARLY","FINANCE","medianPertBEAT",2368.49721729537,2250.51374307599,2228.63716354033,2168.60178766431,2104.40537423728,2025.48217972932
