"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0264","YEARLY","MACRO","Auto.Arima",5210.2812499993,5332.0624999986,5453.8437499979,5575.6249999972,5697.40624999651,5819.18749999581
"N0264","YEARLY","MACRO","BSTS",5185.51974633907,5270.44276890793,5363.39931558111,5455.76367056348,5550.83737666058,5642.67040823252
"N0264","YEARLY","MACRO","ETS",5193.40192588518,5300.86095349091,5408.31998109665,5515.77900870238,5623.23803630811,5730.69706391384
"N0264","YEARLY","MACRO","THETA",5145.86943363411,5203.24198265372,5260.61453167333,5317.98708069294,5375.35962971254,5432.73217873215
"N0264","YEARLY","MACRO","BEA",5196.40097407452,5301.12207413248,5408.52101555855,5515.72255975435,5623.8272209884,5730.85165738072
"N0264","YEARLY","MACRO","EAT",5183.18420317286,5278.72181204774,5374.25942092263,5469.79702979751,5565.33463867239,5660.87224754727
"N0264","YEARLY","MACRO","BAT",5180.55680999083,5268.58241718675,5359.28586575078,5449.79191708454,5541.20108545654,5631.53002898683
"N0264","YEARLY","MACRO","BET",5174.93036861945,5258.18190168419,5344.11127611703,5429.8432533196,5516.47834756041,5602.0332169595
"N0264","YEARLY","MACRO","BEAT",5183.76808896442,5276.65205126279,5371.54439458725,5466.288689989,5561.71032316943,5656.32178771858
"N0264","YEARLY","MACRO","medianBEAT",5189.46083611212,5285.65186119942,5385.85964833888,5485.77133963293,5587.03770648434,5686.68373607318
"N0264","YEARLY","MACRO","meanBaggedBEAT",5186.84982301749,5279.17897268403,5372.53084002923,5464.17666586158,5555.50395132189,5647.65285955474
"N0264","YEARLY","MACRO","medianBaggedBEAT",5187.18024116447,5280.9466243898,5376.77408147632,5470.68686742025,5563.72713320858,5659.80639727284
"N0264","YEARLY","MACRO","meanPertBEAT",5163.14452964789,5247.84485324204,5333.29351718867,5417.24261563478,5501.83384745988,5585.34295372416
"N0264","YEARLY","MACRO","medianPertBEAT",5165.41209494708,5251.53993423644,5340.07185748557,5424.39496998588,5505.89457766926,5587.00944813729
