"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0971","QUARTERLY","MACRO","Auto.Arima",5676.46851512386,5705.75996716876,5738.09716375742,5762.39668437447,5793.61521681294,5823.50822901131,5853.40124120968,5883.29425340805
"N0971","QUARTERLY","MACRO","BSTS",5632.78313584752,5663.73450120845,5684.22623690536,5761.89248433791,5738.61521261145,5767.85080398414,5790.34467376526,5859.43446799418
"N0971","QUARTERLY","MACRO","ETS",5636.91436586616,5659.27753042894,5681.64069499171,5704.00385955448,5726.36702411725,5748.73018868002,5771.09335324279,5793.45651780557
"N0971","QUARTERLY","MACRO","THETA",5628.25012526944,5644.7576265733,5655.27750113629,5711.65198371518,5687.78344103358,5704.30807685445,5714.78199433815,5771.59197461271
"N0971","QUARTERLY","MACRO","BEA",5648.72200561251,5676.25733293538,5701.32136521816,5742.76434275562,5752.86581784721,5780.02974055849,5804.94642273925,5845.39507973593
"N0971","QUARTERLY","MACRO","EAT",5647.21100208649,5669.931708057,5691.67178662847,5726.01750921471,5735.92189398792,5758.84883151526,5779.75886293021,5816.11424860878
"N0971","QUARTERLY","MACRO","BAT",5645.83392541361,5671.4173649835,5692.53363393302,5745.31371747586,5740.00462348599,5765.22236994997,5786.17596977103,5838.10689867165
"N0971","QUARTERLY","MACRO","BET",5632.64920899437,5655.92321940356,5673.71481101112,5725.84944253586,5717.58855925409,5740.29635650621,5758.7400071154,5808.16098680415
"N0971","QUARTERLY","MACRO","BEAT",5643.60403552675,5668.38240634486,5689.8103991977,5734.98625299551,5736.59522364381,5761.09932463248,5782.40531563897,5826.94430345513
"N0971","QUARTERLY","MACRO","medianBEAT",5634.84875085684,5661.50601581869,5682.93346594853,5736.77223402655,5732.49111836435,5758.29049633208,5780.71901350403,5826.44549289987
"N0971","QUARTERLY","MACRO","meanBaggedBEAT",5640.69349395866,5661.24323881147,5683.31266535777,5724.69992903945,5736.89760470519,5757.41986579123,5779.34521078262,5820.03553142788
"N0971","QUARTERLY","MACRO","medianBaggedBEAT",5640.78109345789,5661.41240595796,5684.98080104709,5727.64290346193,5736.05671828707,5759.50833793182,5780.2799497183,5821.6889685254
"N0971","QUARTERLY","MACRO","meanPertBEAT",5637.39123536669,5666.63997448703,5690.84717348207,5734.35098791517,5733.81526217187,5761.51676718833,5785.53418439961,5826.78881596033
"N0971","QUARTERLY","MACRO","medianPertBEAT",5643.27857785758,5674.81571342404,5693.49785105011,5735.50919354814,5737.20544942,5767.87459740141,5788.29000686189,5829.28163862557
