"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0057","YEARLY","MICRO","Auto.Arima",3964.29615384619,4188.44230769238,4412.58846153857,4636.73461538476,4860.88076923096,5085.02692307715
"N0057","YEARLY","MICRO","BSTS",3832.74356287042,4096.38783395597,4356.19402659012,4625.46977472547,4888.37071184984,5155.93195904136
"N0057","YEARLY","MICRO","ETS",3507.74805546006,3697.710929882,3887.67380430394,4077.63667872588,4267.59955314783,4457.56242756977
"N0057","YEARLY","MICRO","THETA",3843.79962275179,3947.48000736717,4051.16039198256,4154.84077659794,4258.52116121333,4362.20154582871
"N0057","YEARLY","MICRO","BEA",3768.26259072556,3994.18035717679,4218.81876414421,4446.61368961204,4672.28367807621,4899.50710322943
"N0057","YEARLY","MICRO","EAT",3771.94794401935,3944.54441498052,4117.14088594169,4289.73735690286,4462.33382786404,4634.93029882521
"N0057","YEARLY","MICRO","BAT",3880.2797798228,4077.43671633851,4273.31429337042,4472.34838890273,4669.25754743137,4867.72014264907
"N0057","YEARLY","MICRO","BET",3728.09708036075,3913.85959040172,4098.34274095887,4285.98241001643,4471.49714207033,4658.56531081328
"N0057","YEARLY","MICRO","BEAT",3787.14684873211,3982.50526972438,4176.9041711038,4373.67046135852,4568.84304886049,4765.18071387925
"N0057","YEARLY","MICRO","medianBEAT",3838.2715928111,4021.93392066157,4203.67720928634,4390.15527566171,4564.24016118939,4771.29467532346
"N0057","YEARLY","MICRO","meanBaggedBEAT",3813.54553026126,4012.97745966315,4214.11951694386,4414.10455852256,4612.27491801791,4811.55476305765
"N0057","YEARLY","MICRO","medianBaggedBEAT",3792.22892416076,3997.65390670952,4202.55891423767,4398.18403480318,4588.82190311975,4784.37747879556
"N0057","YEARLY","MICRO","meanPertBEAT",3882.94669200886,4095.64149924979,4304.1857123067,4521.74846872913,4737.90535385183,4953.88644949375
"N0057","YEARLY","MICRO","medianPertBEAT",3876.49233108353,4065.37939659748,4246.1067243016,4456.06203197016,4662.66396438253,4869.81827783406
