"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0348","YEARLY","FINANCE","Auto.Arima",8996.2,9497.2,9998.20000000001,10499.2,11000.2,11501.2
"N0348","YEARLY","FINANCE","BSTS",9117.92495062194,9703.07453448786,10283.6828821412,10860.2241953862,11445.8685074062,12029.1597296536
"N0348","YEARLY","FINANCE","ETS",8996.22046246505,9497.22969774902,9998.23893303299,10499.248168317,11000.2574036009,11501.2666388849
"N0348","YEARLY","FINANCE","THETA",8625.59521711148,8756.02753238242,8886.45984765335,9016.89216292429,9147.32447819523,9277.75679346616
"N0348","YEARLY","FINANCE","BEA",9036.78180436233,9565.83474407896,10093.3739383914,10619.5574545677,11148.775303669,11677.2087895128
"N0348","YEARLY","FINANCE","EAT",8872.67189319218,9250.15241004381,9627.63292689545,10005.1134437471,10382.5939605987,10760.0744774504
"N0348","YEARLY","FINANCE","BAT",8913.24005591114,9318.76735562343,9722.78090993153,10125.4387861035,10531.1309952005,10936.0388410399
"N0348","YEARLY","FINANCE","BET",8913.24687673282,9318.7772548731,9722.79388760919,10125.4548422092,10531.1501297341,10936.0610540016
"N0348","YEARLY","FINANCE","BEAT",8933.98515754962,9363.38294115482,9791.6454157069,10218.8911316569,10648.4125973006,11077.3457905012
"N0348","YEARLY","FINANCE","medianBEAT",8996.21023123253,9497.21484887451,9998.2194665165,10499.2240841585,11000.2287018005,11501.2333194425
"N0348","YEARLY","FINANCE","meanBaggedBEAT",8999.94189666992,9473.6579119203,9947.2664708747,10419.2434014636,10890.1487987703,11360.22623662
"N0348","YEARLY","FINANCE","medianBaggedBEAT",8974.74974813322,9431.46901541294,9907.73837703105,10383.958512592,10859.1615011742,11334.6401521728
"N0348","YEARLY","FINANCE","meanPertBEAT",9052.42656493483,9552.86525678153,10048.4166022811,10546.9674134571,11043.5801573292,11541.8299740857
"N0348","YEARLY","FINANCE","medianPertBEAT",9060.26107522779,9572.34753181812,10078.9209868331,10590.1027134643,11097.3403408821,11605.9778002921
