"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1801","MONTHLY","MICRO","Auto.Arima",5504.1620454083,5369.10683530589,4483.85380229463,5176.58557967565,5004.55137163072,5333.95829081384,4621.75648534064,5299.68838418128,5087.17484275686,5542.3219723695,5802.05511242569,6001.20135811613,5710.14372089614,5438.3143285241,5276.04760114073,5666.38415294267,5558.8827691556,5462.1365168236
"N1801","MONTHLY","MICRO","BSTS",4618.75625201762,4697.78383673925,3582.15833854586,4682.37455646265,3644.16065937286,5255.38589445649,3836.66094556597,5233.79435961124,5800.30592873015,6136.04467080085,6004.12373891307,5844.93679677477,5006.92260245422,4987.86946988015,3920.2071580955,4952.67995812473,3903.0625978729,5575.87236129239
"N1801","MONTHLY","MICRO","ETS",4309.62467014966,3966.16210521576,3515.64243642338,3712.70784746002,3165.80163864187,4373.74556618926,3411.00440106443,4721.0511266383,5543.56586432327,5629.54896723893,5349.78925063946,5008.84858234988,4087.48566196496,3760.84486025825,3332.85879057497,3518.83846065173,2999.76795342828,4143.35305077286
"N1801","MONTHLY","MICRO","THETA",5020.63353461349,4435.18566603054,3696.46360137782,4244.47975235223,3471.83116865466,4911.11717447057,3787.04677445188,5467.70748321212,6380.55843473546,6414.09693370991,6151.25335654708,5898.3786198737,5273.19704253259,4657.36675257612,3880.86851410521,4455.34683825224,3643.60169600566,5153.09939126461
"N1801","MONTHLY","MICRO","BEA",4810.84765585852,4677.68425908697,3860.55152575462,4523.8893278661,3938.17122321515,4987.69658381986,3956.47394399035,5084.84462347694,5477.01554527009,5769.30520346976,5718.65603399274,5618.32891241359,4934.85066177177,4729.0095528875,4176.3711832704,4712.63419057304,4153.90444015226,5060.45397629628
"N1801","MONTHLY","MICRO","EAT",4944.80675005715,4590.1515355174,3898.65328003194,4377.92439316263,3880.72805964242,4872.94034382456,3939.93588695232,5162.81566467723,5670.43304727186,5861.98929110612,5767.69923987074,5636.14285344657,5023.60880846457,4618.84198045282,4163.2583019403,4546.85648394888,4067.41747286318,4919.52965295369
"N1801","MONTHLY","MICRO","BAT",5047.8506106798,4834.02544602523,3920.8252474061,4701.14662949684,4040.18106655275,5166.82045324697,4081.82140178616,5333.73007566821,5756.01306874082,6030.82119229342,5985.81073596195,5914.83892492153,5330.08778862765,5027.85018366013,4359.04109111381,5024.80364977321,4368.51568767805,5397.03608979353
"N1801","MONTHLY","MICRO","BET",4649.67148559359,4366.37720266185,3598.08812544902,4213.18738542497,3427.2644888898,4846.74954503877,3678.23737369409,5140.85098982055,5908.14340926296,6059.8968572499,5835.05544869987,5584.05466633278,4789.20176898392,4468.69369423817,3711.31148759189,4308.95508567623,3515.47741576895,4957.44160110995
"N1801","MONTHLY","MICRO","BEAT",4863.29412554727,4617.05961082286,3819.52954466042,4454.03693398764,3821.58620957503,4968.55173148254,3914.11715160573,5180.56033841073,5702.90126763643,5930.5031360298,5826.80536463133,5688.34133927862,5019.43725696198,4711.09885280966,4102.4955159791,4648.31235249284,4026.32875411561,5083.61533003836
"N1801","MONTHLY","MICRO","medianBEAT",4819.69489331555,4566.4847513849,3639.31096996184,4463.42715440744,3557.99591401376,5083.25153446353,3811.85386000892,5266.74137189626,5671.93589652671,5882.79681901989,5903.08942566938,5871.65770832423,5140.05982249341,4822.61811122814,3900.53783610035,4704.01339818848,3773.33214693928,5307.6179540441
"N1801","MONTHLY","MICRO","meanBaggedBEAT",4643.84007850735,4411.57545654226,4040.59620429774,4321.23422476415,3858.78796475191,4898.98548423605,4047.40023763344,4936.84111482795,5446.38290804125,5868.26253236593,5577.45849844028,5262.84015517489,4688.98896423454,4507.505106474,4156.92124288451,4459.50378958009,3968.94430057047,4925.13718665806
"N1801","MONTHLY","MICRO","medianBaggedBEAT",4612.81529246895,4429.69255887515,3822.11654992243,4395.95186403386,3777.76308113253,4815.3670001091,4071.9195722368,5037.04045539068,5393.04091096868,5750.38807120591,5460.18018158428,5329.95412770623,4597.39688617524,4551.16049998836,3864.72443871562,4464.2638646808,3839.01891370834,4807.29575036127
"N1801","MONTHLY","MICRO","meanPertBEAT",4649.8820674864,4432.92231415968,4078.89140545878,4509.93227786435,4242.9305928872,4902.73578658516,4127.61872485282,4995.22395249824,5527.1028472009,5885.45357678848,5883.41478727093,5567.11708242457,4852.60691010323,4610.21321673545,4338.95632513147,4674.04974387304,4451.93943442177,5108.71438530759
"N1801","MONTHLY","MICRO","medianPertBEAT",4602.96581754013,4380.97385405148,4257.81598660626,4683.57130408168,4390.96572079081,4936.26997688431,4308.84966021699,5108.78970982731,5554.35008295813,5769.82534675847,5868.21965699601,5488.0253134397,4969.78080947346,4635.48164203346,4591.9132959346,4834.70723426544,4609.68961689574,5122.36227237805
