"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0124","YEARLY","MICRO","Auto.Arima",7192.96974711701,6618.49804616726,7654.00262624045,7553.37799889488,8254.49783894597,8389.84207283907
"N0124","YEARLY","MICRO","BSTS",5989.58798037945,6332.26711696479,6721.09220702013,7103.60503390711,7455.35960174132,7839.56662308073
"N0124","YEARLY","MICRO","ETS",5644.9994252242,5644.9994252242,5644.9994252242,5644.9994252242,5644.9994252242,5644.9994252242
"N0124","YEARLY","MICRO","THETA",5905.52457297954,6068.900034518,6232.27549605646,6395.65095759492,6559.02641913338,6722.40188067185
"N0124","YEARLY","MICRO","BEA",6275.85238424022,6198.58819611875,6673.36475282826,6767.32748600873,7118.2856219705,7291.46937371467
"N0124","YEARLY","MICRO","EAT",6247.83124844025,6110.79916863649,6510.4258491737,6531.34279390467,6819.50789443452,6919.08112624504
"N0124","YEARLY","MICRO","BAT",6362.69410015867,6339.88839921668,6869.12344310568,7017.54466346564,7422.96128660689,7650.60352553055
"N0124","YEARLY","MICRO","BET",5846.70399286106,6015.38885890233,6199.4557094336,6381.41847224208,6553.12848203297,6735.65597632559
"N0124","YEARLY","MICRO","BEAT",6183.27043142505,6166.16615571856,6563.09243863531,6674.40835390528,6978.47082126122,7149.20250045396
"N0124","YEARLY","MICRO","medianBEAT",5947.55627667949,6200.5835757414,6476.6838515383,6749.62799575102,7007.19301043735,7280.98425187629
"N0124","YEARLY","MICRO","meanBaggedBEAT",6253.23899577077,6541.77484017004,6824.78800351922,7110.86650655536,7379.84608199713,7671.3661979531
"N0124","YEARLY","MICRO","medianBaggedBEAT",6211.34647876831,6552.56540407121,6829.59746064108,7152.83266482295,7384.66701755586,7656.23895122822
"N0124","YEARLY","MICRO","meanPertBEAT",6203.15174281309,6506.55287319941,6773.14401919923,7064.08452778684,7359.97533937292,7696.72114115404
"N0124","YEARLY","MICRO","medianPertBEAT",5964.36041109637,6198.42284224729,6384.93633660607,6645.74963121662,6901.25202366771,7203.00744639633
