"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0436","YEARLY","DEMOGRAPHIC","Auto.Arima",11345.1072347105,11444.4888264181,11543.8704181257,11643.2520098334,11742.633601541,11842.0151932486
"N0436","YEARLY","DEMOGRAPHIC","BSTS",11324.6601701411,11430.0835956161,11524.9280171294,11631.160768411,11723.7667201366,11829.9520653239
"N0436","YEARLY","DEMOGRAPHIC","ETS",11347.2132994388,11460.5556944922,11573.8980895457,11687.2404845991,11800.5828796525,11913.925274706
"N0436","YEARLY","DEMOGRAPHIC","THETA",11287.9487073291,11341.9094216149,11395.8701359006,11449.8308501863,11503.791564472,11557.7522787577
"N0436","YEARLY","DEMOGRAPHIC","BEA",11338.9935680968,11445.0427055088,11547.5655082669,11653.8844209478,11755.66106711,11861.9641777595
"N0436","YEARLY","DEMOGRAPHIC","EAT",11326.7564138261,11415.6513141751,11504.546214524,11593.4411148729,11682.3360152218,11771.2309155708
"N0436","YEARLY","DEMOGRAPHIC","BAT",11319.2387040602,11405.493947883,11488.2228570519,11574.7478761436,11656.7306287165,11743.2398457767
"N0436","YEARLY","DEMOGRAPHIC","BET",11319.9407256363,11410.8495705744,11498.2320808585,11589.4107010655,11676.0470547537,11767.2098729292
"N0436","YEARLY","DEMOGRAPHIC","BEAT",11326.2323529049,11419.2593845353,11509.6416651753,11602.8710282574,11692.6936914505,11785.911203009
"N0436","YEARLY","DEMOGRAPHIC","medianBEAT",11334.8837024258,11437.2862110171,11534.3992176276,11637.2063891222,11733.2001608388,11835.9836292862
"N0436","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",11224.2516767599,11297.3210914461,11372.8235023279,11445.3139167087,11515.6547907326,11589.0565292914
"N0436","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",11218.0108500491,11275.8277583071,11339.8555459309,11405.164578747,11473.8655103818,11542.9169142605
"N0436","YEARLY","DEMOGRAPHIC","meanPertBEAT",11273.972855187,11354.7733364218,11436.6321964964,11523.2439574905,11602.9039877759,11686.0037640632
"N0436","YEARLY","DEMOGRAPHIC","medianPertBEAT",11292.1130106827,11372.7992648349,11454.1051361879,11535.4503195986,11617.8060443609,11699.4755854549
