"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0733","QUARTERLY","MICRO","Auto.Arima",4574.98,5436.3,6297.62,7158.94,8020.26,8881.58,9742.90000000001,10604.22
"N0733","QUARTERLY","MICRO","BSTS",4112.51460447846,4677.66836543621,5134.26330305881,5717.17624382872,6169.89180637797,6725.35808444299,7160.52794411869,7733.80445171359
"N0733","QUARTERLY","MICRO","ETS",4292.91825281318,5024.15775441988,5755.39725602658,6486.63675763329,7217.87625923999,7949.11576084669,8680.35526245339,9411.5947640601
"N0733","QUARTERLY","MICRO","THETA",3642.41468268981,3785.54685168453,3806.74872110776,3855.01653132458,3779.83399607021,3927.03171973693,3947.70891204379,3996.45470280598
"N0733","QUARTERLY","MICRO","BEA",4326.80428576388,5046.04203995203,5729.09351969513,6454.25100048734,7136.00935520599,7852.0179484299,8527.92773552403,9249.87307192457
"N0733","QUARTERLY","MICRO","EAT",4170.10431183433,4748.6682020348,5286.58865904478,5833.53109631929,6339.32341843673,6919.24249352787,7456.98805816573,8004.0898222887
"N0733","QUARTERLY","MICRO","BAT",4109.96976238942,4633.17173904025,5079.54400805552,5577.04425838443,5989.99526748273,6511.32326805997,6950.37895205416,7444.82638483986
"N0733","QUARTERLY","MICRO","BET",4015.94917999382,4495.79099051354,4898.80309339772,5352.94317759553,5722.53402056272,6200.50185500887,6596.19737287196,7047.28463952656
"N0733","QUARTERLY","MICRO","BEAT",4155.70688499536,4730.91824288516,5248.50732004829,5804.44238319665,6296.96551542204,6870.77139125665,7382.87302965397,7936.51847964492
"N0733","QUARTERLY","MICRO","medianBEAT",4202.71642864582,4850.91305992805,5444.83027954269,6101.906500731,6693.88403280898,7337.23692264484,7920.44160328604,8572.69960788684
"N0733","QUARTERLY","MICRO","meanBaggedBEAT",3685.25677252851,3986.22759156099,4260.88486491873,4554.76884562674,4764.00566780184,5064.08684320216,5343.20128749512,5641.11161997534
"N0733","QUARTERLY","MICRO","medianBaggedBEAT",3649.0786220877,3964.34133614618,4187.56384012176,4471.6524391761,4671.78441071502,4949.13547384597,5194.40953097658,5458.35267487258
"N0733","QUARTERLY","MICRO","meanPertBEAT",3707.57946898774,4029.20305997346,4316.2887470622,4619.32077256627,4861.52901352249,5183.0776758929,5472.22117165737,5780.49964256096
"N0733","QUARTERLY","MICRO","medianPertBEAT",3747.48432255252,4087.84368259451,4401.05177901831,4687.8301419755,4953.63665606409,5262.93675603253,5569.0726647303,5862.03053367838
