"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1189","QUARTERLY","MACRO","Auto.Arima",4153.66666666667,4673.66666666667,4521.66666666667,4785.66666666667,4269.33333333333,4789.33333333333,4637.33333333333,4901.33333333333
"N1189","QUARTERLY","MACRO","BSTS",4153.1082529697,4602.18288505861,4500.11897541002,4809.46223567876,4264.34972957754,4710.52315999645,4603.48794397861,4916.3041378341
"N1189","QUARTERLY","MACRO","ETS",4100.95611374808,4503.14777284549,4343.62220053571,4683.5186107908,4100.95611374808,4503.14777284549,4343.62220053571,4683.5186107908
"N1189","QUARTERLY","MACRO","THETA",4088.68474972602,4521.90366132953,4402.48873996698,4732.39251654063,4143.1230524398,4581.91026759218,4460.71750829593,4794.77841691985
"N1189","QUARTERLY","MACRO","BEA",4135.91034446148,4592.99910819026,4455.13594753746,4759.54917104541,4211.54639221965,4667.66808872509,4528.14782594922,4833.71869398608
"N1189","QUARTERLY","MACRO","EAT",4114.43584338025,4566.23936694723,4422.59253572312,4733.85926466603,4171.1374998404,4624.79712459033,4480.55768072166,4793.210120348
"N1189","QUARTERLY","MACRO","BAT",4131.81988978746,4599.25107101827,4474.75812734789,4775.84047296202,4225.60203845023,4693.92225364066,4567.17959520262,4870.8052960291
"N1189","QUARTERLY","MACRO","BET",4114.24970548126,4542.41143974454,4415.4099719709,4741.7911210034,4169.47629858847,4598.52706681137,4469.27588427008,4798.20038851492
"N1189","QUARTERLY","MACRO","BEAT",4124.10394577762,4575.22524647507,4441.97414564484,4752.76000741922,4194.44055727469,4646.22863344186,4511.29024653589,4823.98362471952
"N1189","QUARTERLY","MACRO","medianBEAT",4127.03218335889,4562.04327319407,4451.3038576885,4759.02959160365,4203.73639100867,4646.21671379432,4532.10272613727,4848.05587512659
"N1189","QUARTERLY","MACRO","meanBaggedBEAT",4193.35581418698,4631.24990092313,4466.74335378525,4797.35493681456,4280.47091111896,4724.04426186201,4557.85571983642,4889.58945659789
"N1189","QUARTERLY","MACRO","medianBaggedBEAT",4190.28824645562,4618.50934283559,4445.48612895543,4785.62355949656,4269.61269897448,4703.36248754771,4524.21220263894,4864.84048288157
"N1189","QUARTERLY","MACRO","meanPertBEAT",4196.68560727145,4616.97292923331,4459.46887256614,4781.24525154195,4288.85960471432,4711.33856017288,4549.59706957893,4873.38255511391
"N1189","QUARTERLY","MACRO","medianPertBEAT",4187.66231791863,4618.21900618112,4449.91590898801,4776.04523949243,4279.75417012882,4706.74924004661,4533.55629878708,4872.34845250471
