"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0119","YEARLY","MICRO","Auto.Arima",6883.56,6883.56,6883.56,6883.56,6883.56,6883.56
"N0119","YEARLY","MICRO","BSTS",6839.34467156096,7017.65116144145,7152.64957858449,7317.6089187102,7432.8355770591,7585.78862408448
"N0119","YEARLY","MICRO","ETS",6808.07418620743,6808.07418620743,6808.07418620743,6808.07418620743,6808.07418620743,6808.07418620743
"N0119","YEARLY","MICRO","THETA",6813.88702075411,6850.42157020466,6886.95611965521,6923.49066910576,6960.02521855631,6996.55976800686
"N0119","YEARLY","MICRO","BEA",6843.65961925613,6903.09511588296,6948.09458826397,7003.08103497254,7041.48992108885,7092.4742700973
"N0119","YEARLY","MICRO","EAT",6835.17373565385,6847.35191880403,6859.53010195421,6871.7082851044,6883.88646825458,6896.06465140476
"N0119","YEARLY","MICRO","BAT",6845.59723077169,6917.2109105487,6974.3885660799,7041.55319593865,7092.14026520514,7155.30279736378
"N0119","YEARLY","MICRO","BET",6820.43529284083,6892.04897261785,6949.22662814904,7016.3912580078,7066.97832727428,7130.14085943292
"N0119","YEARLY","MICRO","BEAT",6836.21646963062,6889.92672946339,6932.80997111178,6983.18344350585,7021.12374545571,7068.49564457469
"N0119","YEARLY","MICRO","medianBEAT",6826.61584615753,6866.99078510233,6885.2580598276,6903.52533455288,6921.79260927815,6940.05988400343
"N0119","YEARLY","MICRO","meanBaggedBEAT",6507.83414586321,6554.44325521363,6594.39841688276,6641.73107119501,6683.0260048496,6716.16370872477
"N0119","YEARLY","MICRO","medianBaggedBEAT",6418.22745027033,6504.83463531072,6548.03624839585,6603.89250515306,6635.20734564494,6670.00054302767
"N0119","YEARLY","MICRO","meanPertBEAT",6758.79117156207,6807.1263146487,6856.24467702105,6909.35933898078,6954.89250567815,7006.2599780594
"N0119","YEARLY","MICRO","medianPertBEAT",6689.60619895265,6726.3732503599,6781.88607661035,6843.90232192788,6896.32749601717,6941.42812428188
