"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0740","QUARTERLY","MICRO","Auto.Arima",5326.00041339382,5957.00466069306,6274.70741442927,7442.91899791498,5986.29916637178,6616.98596130518,6978.7011136871,8181.53262286912
"N0740","QUARTERLY","MICRO","BSTS",5260.83298099162,5934.96854531333,6264.05763775915,7426.64932035012,5974.08121703697,6661.54664775345,6977.62988103212,8157.56698870977
"N0740","QUARTERLY","MICRO","ETS",4957.46136596061,5777.35614987373,6047.39059087783,7519.72354382335,5454.76597207161,6342.72938139966,6625.05697599452,8221.27845420222
"N0740","QUARTERLY","MICRO","THETA",4889.9510369629,5588.79973076916,5762.31438380453,7084.5331583522,5093.90951710658,5819.50136797674,5997.74893889792,7371.06370910403
"N0740","QUARTERLY","MICRO","BEA",5181.43158678202,5889.77645196004,6195.38521435542,7463.09728736282,5805.04878516012,6540.4206634861,6860.46265690458,8186.7926885937
"N0740","QUARTERLY","MICRO","EAT",5057.80427210578,5774.38684711198,6028.13746303721,7349.05856669684,5511.65821851665,6259.73890356053,6533.83567619318,7924.62492872512
"N0740","QUARTERLY","MICRO","BAT",5158.92814378278,5826.92431225852,6100.35981199765,7318.0338255391,5684.76330017177,6366.01132567846,6651.35997787238,7903.38777356097
"N0740","QUARTERLY","MICRO","BET",5036.08179463837,5767.04147531874,6024.5875374805,7343.63534084189,5507.58556873838,6274.59246570995,6533.47859864152,7916.63638400534
"N0740","QUARTERLY","MICRO","BEAT",5108.56144932724,5814.53227166232,6087.1175067177,7368.45625511016,5627.26396814673,6360.19083960876,6644.78422740291,7982.86044372129
"N0740","QUARTERLY","MICRO","medianBEAT",5109.14717347611,5856.16234759353,6155.72411431849,7434.78415913255,5714.42359455429,6479.85767135242,6801.34342851332,8169.54980578945
"N0740","QUARTERLY","MICRO","meanBaggedBEAT",5119.26817464302,5899.98316909711,5929.58485748839,7136.48482104286,5591.02094142457,6393.22653795195,6430.05186937494,7686.76987168497
"N0740","QUARTERLY","MICRO","medianBaggedBEAT",5131.09030505079,5883.52183156784,5939.82469303756,7138.10875649752,5632.00692355089,6390.42030659419,6448.3785489449,7697.68270484243
"N0740","QUARTERLY","MICRO","meanPertBEAT",5069.03720873598,5834.6782115794,5926.74675426941,7126.28704611393,5538.53813638323,6328.09337365022,6425.11671459461,7672.83492773119
"N0740","QUARTERLY","MICRO","medianPertBEAT",5080.68360550851,5844.84256053696,5941.35387554418,7160.54702453193,5560.56642218469,6341.78341859783,6454.61172550516,7749.62956953915
