"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0051","YEARLY","MICRO","Auto.Arima",5273.72283189952,5394.91934259261,5457.55117287202,5489.9179971454,5506.64449721526,5515.2884037729
"N0051","YEARLY","MICRO","BSTS",4956.17146331827,4801.09324151497,4759.72984152913,4739.0131290146,4550.83273658915,4423.182323756
"N0051","YEARLY","MICRO","ETS",5039.21656322209,5039.21656322209,5039.21656322209,5039.21656322209,5039.21656322209,5039.21656322209
"N0051","YEARLY","MICRO","THETA",5182.31739599895,5243.13060479016,5303.94381358137,5364.75702237258,5425.57023116379,5486.38343995499
"N0051","YEARLY","MICRO","BEA",5089.70361947996,5078.40971577656,5085.49919254108,5089.38256312736,5032.2312656755,4992.56243025033
"N0051","YEARLY","MICRO","EAT",5165.08559704019,5225.75550353495,5266.90384989183,5297.96386091336,5323.81043053371,5346.96280231666
"N0051","YEARLY","MICRO","BAT",5137.40389707225,5146.38106296591,5173.74160932751,5197.89604951086,5161.01582165606,5141.61805582797
"N0051","YEARLY","MICRO","BET",5059.23514084644,5027.81346984241,5034.2967394442,5047.66223820309,5005.20651032501,4982.92744231103
"N0051","YEARLY","MICRO","BEAT",5112.85706360971,5119.58993802996,5140.11034780115,5158.22617793867,5130.56600704757,5116.0176826765
"N0051","YEARLY","MICRO","medianBEAT",5110.76697961052,5141.17358400613,5171.58018840173,5201.98679279734,5232.39339719294,5262.80000158854
"N0051","YEARLY","MICRO","meanBaggedBEAT",5072.22157417249,5085.56326660445,5067.94009167575,5046.10183852839,5027.28570670086,4981.23017534282
"N0051","YEARLY","MICRO","medianBaggedBEAT",4997.27520265279,5134.63026399549,5156.57214044393,5187.29533948672,5186.41066669814,5194.09830901594
"N0051","YEARLY","MICRO","meanPertBEAT",5236.79669155588,5200.06343938617,5150.22867069803,5128.18168509325,5117.28053976086,5050.62590162832
"N0051","YEARLY","MICRO","medianPertBEAT",5203.48030069053,5174.98028214506,5141.19546774876,5080.98822166347,5038.31103129182,4966.01443789031
