"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0547","YEARLY","DEMOGRAPHIC","Auto.Arima",2434,2434,2434,2434,2434,2434
"N0547","YEARLY","DEMOGRAPHIC","BSTS",2365.33195567253,2343.36465292496,2327.76730072934,2315.05071028755,2284.86173860641,2265.91428408565
"N0547","YEARLY","DEMOGRAPHIC","ETS",2434.00029922505,2434.00029922505,2434.00029922505,2434.00029922505,2434.00029922505,2434.00029922505
"N0547","YEARLY","DEMOGRAPHIC","THETA",2355.9477523753,2277.9030155332,2199.85827869109,2121.81354184899,2043.76880500688,1965.72406816478
"N0547","YEARLY","DEMOGRAPHIC","BEA",2411.11075163253,2403.78831738334,2398.5891999848,2394.3503365042,2384.28734594382,2377.97152777023
"N0547","YEARLY","DEMOGRAPHIC","EAT",2407.98268386678,2381.96777158608,2355.95285930538,2329.93794702468,2303.92303474398,2277.90812246328
"N0547","YEARLY","DEMOGRAPHIC","BAT",2385.09323601594,2351.75588948605,2320.54185980681,2290.28808404551,2254.21018120443,2221.87945075014
"N0547","YEARLY","DEMOGRAPHIC","BET",2385.09333575763,2351.75598922774,2320.5419595485,2290.2881837872,2254.21028094611,2221.87955049183
"N0547","YEARLY","DEMOGRAPHIC","BEAT",2397.32000181822,2372.3169919208,2348.90646966137,2326.2161378404,2299.15771070959,2274.90966286887
"N0547","YEARLY","DEMOGRAPHIC","medianBEAT",2399.66597783627,2388.68232646248,2380.88365036467,2374.52535514377,2359.4308693032,2349.95714204282
"N0547","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",2465.68871847232,2428.03165692871,2296.29091891394,2189.69380041474,2107.86732654253,2033.28314082911
"N0547","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",2453.86147059768,2457.24686085978,2324.13843886935,2170.95090758694,2171.53066937135,2114.74270059558
"N0547","YEARLY","DEMOGRAPHIC","meanPertBEAT",2436.11977386163,2405.71715543904,2267.33298636958,2140.9097939503,2064.70367403911,1997.76821315164
"N0547","YEARLY","DEMOGRAPHIC","medianPertBEAT",2453.23935470975,2419.77614250427,2347.00412951058,2105.436488879,2065.85919618725,1992.27614095163
