"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0830","QUARTERLY","MICRO","Auto.Arima",6673.21574422079,6792.95901510521,6952.33721555391,6836.86037773221,7104.51167346482,7249.1989979159,7393.88632236698,7538.57364681806
"N0830","QUARTERLY","MICRO","BSTS",6727.83802230068,6775.08347058672,6870.72148064667,6857.99690986254,7410.12878958811,7448.32241542967,7534.36249803795,7528.6657260937
"N0830","QUARTERLY","MICRO","ETS",6638.7343592846,6799.50118040868,6960.26800153275,7121.03482265683,7281.80164378091,7442.56846490498,7603.33528602906,7764.10210715314
"N0830","QUARTERLY","MICRO","THETA",6560.0720021783,6453.57583523903,6433.07974568624,6233.47045899839,6877.47755014218,6762.09671939472,6736.98860850747,6524.51214596789
"N0830","QUARTERLY","MICRO","BEA",6679.92937526869,6789.18122203354,6927.77556591111,6938.63070341719,7265.48070227795,7380.02995941685,7510.528035478,7610.44716002163
"N0830","QUARTERLY","MICRO","EAT",6624.00736856123,6682.01201025097,6781.89498759096,6730.45521979581,7087.9302891293,7151.28806073854,7244.73673896784,7275.72929997969
"N0830","QUARTERLY","MICRO","BAT",6653.70858956659,6673.87277364365,6752.04614729561,6642.77591553105,7130.70600439837,7153.20604424677,7221.74580963747,7197.25050629321
"N0830","QUARTERLY","MICRO","BET",6642.21479458786,6676.05349541147,6754.68974262189,6737.50073050592,7189.8026611704,7217.66253324313,7291.56213085816,7272.42665973824
"N0830","QUARTERLY","MICRO","BEAT",6649.96503199609,6705.27987533491,6804.10161085489,6762.34064231249,7168.47991424401,7225.54664941132,7317.14317873537,7338.9634065082
"N0830","QUARTERLY","MICRO","medianBEAT",6655.97505175269,6784.02124284597,6911.52934810029,6847.42864379738,7193.15665862287,7345.88373141044,7464.12441020247,7533.61968645588
"N0830","QUARTERLY","MICRO","meanBaggedBEAT",6642.91248829124,6666.71054121853,6748.07587223406,6734.05938568881,7198.4375454068,7222.75900324251,7299.01739264305,7290.73833347557
"N0830","QUARTERLY","MICRO","medianBaggedBEAT",6607.91660459601,6631.67049068582,6790.30126930247,6747.36558009534,7171.77488663677,7203.28724737077,7329.55215647282,7279.42413343045
"N0830","QUARTERLY","MICRO","meanPertBEAT",6662.71552650128,6702.67031264665,6831.39484038018,6823.01329381993,7204.97643599046,7242.39009109581,7373.71349465675,7367.08382381427
"N0830","QUARTERLY","MICRO","medianPertBEAT",6679.33490981626,6666.65064397228,6835.13045518222,6843.97316247896,7212.88240004127,7185.85186830903,7392.69962352808,7368.31572159697
