"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0168","YEARLY","INDUSTRY","Auto.Arima",9333.5,10164.5,10995.5,11826.5,12657.5,13488.5
"N0168","YEARLY","INDUSTRY","BSTS",9031.28300494371,9608.19261541695,10189.4974923657,10789.2629300692,11358.2121151595,11923.7958207847
"N0168","YEARLY","INDUSTRY","ETS",9333.2910595998,10164.1607972547,10995.0305349096,11825.9002725645,12656.7700102194,13487.6397478743
"N0168","YEARLY","INDUSTRY","THETA",8595.5402709496,8688.65433889386,8781.76840683811,8874.88247478236,8967.99654272661,9061.11061067086
"N0168","YEARLY","INDUSTRY","BEA",9232.69135484784,9978.95113755722,10726.6760090918,11480.5544008779,12224.1607084596,12966.645189553
"N0168","YEARLY","INDUSTRY","EAT",9087.4437768498,9672.43837871619,10257.4329805826,10842.427582449,11427.4221843153,12012.4167861817
"N0168","YEARLY","INDUSTRY","BAT",8986.77442529777,9487.11565143694,9988.92196640127,10496.8818016172,10994.5695526287,11491.1354771519
"N0168","YEARLY","INDUSTRY","BET",8986.70477849771,9487.00258385517,9988.7654780378,10496.681892472,10994.3262227018,11490.8487264433
"N0168","YEARLY","INDUSTRY","BEAT",9073.40358387328,9656.37693789138,10240.4491085284,10829.136419354,11410.1196670264,11990.2615448325
"N0168","YEARLY","INDUSTRY","medianBEAT",9182.28703227176,9886.17670633583,10592.2640136377,11307.5816013169,12007.4910626894,12705.7177843295
"N0168","YEARLY","INDUSTRY","meanBaggedBEAT",8819.6021124783,9244.9084045283,9666.66069203596,10080.9609653811,10500.5260581011,10916.1092643945
"N0168","YEARLY","INDUSTRY","medianBaggedBEAT",8835.24950135305,9247.03050003521,9675.46071666057,10057.5821203624,10485.918328174,10897.4695976814
"N0168","YEARLY","INDUSTRY","meanPertBEAT",8824.48142280366,9208.54367388698,9596.66689792267,9979.01054713695,10358.3461143982,10732.8641621152
"N0168","YEARLY","INDUSTRY","medianPertBEAT",8688.5824798569,9049.00697767095,9440.45841969569,9822.01365078218,10189.1240065362,10567.2703862286
