"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0253","YEARLY","MACRO","Auto.Arima",5203.78125,5297.0625,5390.34375,5483.625,5576.90625,5670.1875
"N0253","YEARLY","MACRO","BSTS",5199.47104778024,5303.37371734082,5401.0283209901,5500.98944867126,5598.10773908436,5697.56985768349
"N0253","YEARLY","MACRO","ETS",5201.07845654141,5291.65890604119,5382.23935554096,5472.81980504074,5563.40025454052,5653.98070404029
"N0253","YEARLY","MACRO","THETA",5154.87512686048,5199.25686705656,5243.63860725264,5288.02034744872,5332.4020876448,5376.78382784087
"N0253","YEARLY","MACRO","BEA",5201.44358477388,5297.36504112733,5391.20380884369,5485.811417904,5579.47141454163,5673.91268724126
"N0253","YEARLY","MACRO","EAT",5186.57827780063,5262.65942436592,5338.7405709312,5414.82171749649,5490.90286406177,5566.98401062706
"N0253","YEARLY","MACRO","BAT",5186.04247488024,5266.56436146579,5345.00355941425,5424.21159870666,5502.47202557639,5581.51372850812
"N0253","YEARLY","MACRO","BET",5185.14154372738,5264.76316347952,5342.30209459457,5420.60986705357,5497.97002708989,5576.11146318822
"N0253","YEARLY","MACRO","BEAT",5189.80147029553,5272.83799760964,5354.31250844593,5436.36365029018,5517.70408281742,5599.63047239116
"N0253","YEARLY","MACRO","medianBEAT",5200.27475216083,5294.36070302059,5386.29155277048,5478.22240252037,5570.15325227026,5662.08410202015
"N0253","YEARLY","MACRO","meanBaggedBEAT",5207.76812737147,5283.4782508149,5362.3369599634,5440.12232908197,5515.65073316133,5597.95479488459
"N0253","YEARLY","MACRO","medianBaggedBEAT",5200.23354496094,5278.4748027601,5362.68558079067,5434.01996550659,5514.69216099242,5596.00565715701
"N0253","YEARLY","MACRO","meanPertBEAT",5157.54858660733,5234.17680981105,5303.80197571057,5379.98929057021,5452.73944302133,5523.42085770523
"N0253","YEARLY","MACRO","medianPertBEAT",5155.52895444768,5228.24821815715,5293.00231137026,5368.39071583569,5446.57965380263,5506.86769625861
