"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2917","OTHER","OTHER","Auto.Arima",4170.72144470611,4141.44288941222,4112.16433411833,4082.88577882444,4053.60722353055,4024.32866823666,3995.05011294277,3965.77155764888
"N2917","OTHER","OTHER","BSTS",4173.90183588051,4139.86471162816,4107.80326205044,4074.24683425297,4042.76342488942,4010.53268143259,3977.53271530182,3948.05356562686
"N2917","OTHER","OTHER","ETS",4200.00650545628,4200.00650545628,4200.00650545628,4200.00650545628,4200.00650545628,4200.00650545628,4200.00650545628,4200.00650545628
"N2917","OTHER","OTHER","THETA",4193.79699436496,4187.5881089963,4181.37922362763,4175.17033825897,4168.96145289031,4162.75256752164,4156.54368215298,4150.33479678432
"N2917","OTHER","OTHER","BEA",4181.5432620143,4160.43803549889,4139.99136720835,4119.04637284456,4098.79238462542,4078.28928504184,4057.52977790029,4037.94387624401
"N2917","OTHER","OTHER","EAT",4188.17498150912,4176.3458346216,4164.51668773408,4152.68754084656,4140.85839395905,4129.02924707153,4117.20010018401,4105.37095329649
"N2917","OTHER","OTHER","BAT",4179.47342498386,4156.29857001223,4133.78227326547,4110.76765044546,4088.44403377009,4065.8713057303,4043.04217013252,4021.38664002002
"N2917","OTHER","OTHER","BET",4189.23511190058,4175.81977536025,4163.06299704479,4149.80789265607,4137.243794412,4124.4305848035,4111.36096763703,4099.46495595582
"N2917","OTHER","OTHER","BEAT",4184.60669510196,4167.22555387324,4150.33833131317,4133.07736419817,4116.33465169164,4099.40510566179,4082.28325396346,4066.04160637908
"N2917","OTHER","OTHER","medianBEAT",4183.84941512274,4164.51549920426,4146.77177887298,4129.0280585417,4111.28433821043,4093.54061787915,4075.79689754787,4058.0531772166
"N2917","OTHER","OTHER","meanBaggedBEAT",4198.54425882931,4177.01666352869,4154.90850555766,4133.04990812561,4111.72788000223,4089.70497789247,4067.85880726862,4046.12196029847
"N2917","OTHER","OTHER","medianBaggedBEAT",4186.64107391543,4161.17686500678,4135.29443863279,4113.05093113856,4091.74870312064,4069.56924357715,4047.98064636072,4025.99884346388
"N2917","OTHER","OTHER","meanPertBEAT",4190.44813741211,4168.54198000841,4146.70313160559,4125.03651239644,4103.6515245171,4080.98734348962,4059.1282929166,4037.49866705205
"N2917","OTHER","OTHER","medianPertBEAT",4185.29698813616,4171.02330480046,4150.38306601297,4134.16733516312,4118.44599514763,4101.14376066275,4084.79482886305,4068.65018744897
