"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0281","YEARLY","MACRO","Auto.Arima",5257,5385.5,5514,5642.5,5771,5899.5
"N0281","YEARLY","MACRO","BSTS",5218.98707805234,5327.18666702503,5433.36035130412,5543.60254147781,5652.66444041065,5759.74116644033
"N0281","YEARLY","MACRO","ETS",5241.77404416547,5355.04961485761,5468.32518554975,5581.60075624189,5694.87632693402,5808.15189762616
"N0281","YEARLY","MACRO","THETA",5180.8201984601,5233.14801708755,5285.475835715,5337.80365434245,5390.1314729699,5442.45929159735
"N0281","YEARLY","MACRO","BEA",5239.25370740594,5355.91209396088,5471.89517895129,5589.23443257323,5706.18025578156,5822.46435468883
"N0281","YEARLY","MACRO","EAT",5226.53141420852,5324.56587731505,5422.60034042158,5520.63480352811,5618.66926663464,5716.70372974117
"N0281","YEARLY","MACRO","BAT",5218.93575883748,5315.27822803752,5410.94539567304,5507.96873194009,5604.59863779352,5700.56681934589
"N0281","YEARLY","MACRO","BET",5213.86044022597,5305.12809965673,5395.72045752295,5487.66898402072,5579.22408010486,5670.11745188795
"N0281","YEARLY","MACRO","BEAT",5224.64533016948,5325.22107474255,5425.29034314222,5526.37673801554,5627.16806007864,5727.46308891596
"N0281","YEARLY","MACRO","medianBEAT",5230.38056110891,5341.11814094132,5450.84276842693,5562.60164885985,5673.77038367234,5783.94653203325
"N0281","YEARLY","MACRO","meanBaggedBEAT",5224.46995024882,5313.46497291901,5404.35843471957,5493.29892412334,5581.85141289113,5669.895807685
"N0281","YEARLY","MACRO","medianBaggedBEAT",5231.43366498795,5320.08348974421,5411.39759178288,5502.31704103059,5590.50455814886,5677.15699738386
"N0281","YEARLY","MACRO","meanPertBEAT",5205.47543948896,5292.02071782098,5377.52211168964,5460.00427805268,5542.55818790339,5626.94455256348
"N0281","YEARLY","MACRO","medianPertBEAT",5196.87840616954,5284.91788861697,5373.22912886193,5460.72074210405,5549.59864417527,5637.96839023279
