"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0688","QUARTERLY","MICRO","Auto.Arima",4489.5,4489.5,4489.5,4489.5,4489.5,4489.5,4489.5,4489.5
"N0688","QUARTERLY","MICRO","BSTS",4433.65103126524,4605.48269991213,4650.45897786532,4409.35259274242,4295.55325437414,4539.13872306348,4573.40048261142,4302.96291525183
"N0688","QUARTERLY","MICRO","ETS",4528.0795902659,4528.0795902659,4528.0795902659,4528.0795902659,4528.0795902659,4528.0795902659,4528.0795902659,4528.0795902659
"N0688","QUARTERLY","MICRO","THETA",4574.41638823454,4595.05357613673,4615.69076403892,4636.32795194111,4656.96513984329,4677.60232774548,4698.23951564767,4718.87670354986
"N0688","QUARTERLY","MICRO","BEA",4483.74354051038,4541.02076339268,4556.01285604374,4475.64406100278,4437.71094821335,4518.90610444313,4530.32669095911,4440.18083517258
"N0688","QUARTERLY","MICRO","EAT",4530.66532616682,4537.54438880088,4544.42345143494,4551.302514069,4558.18157670307,4565.06063933713,4571.93970197119,4578.81876460525
"N0688","QUARTERLY","MICRO","BAT",4499.18913983326,4563.34542534962,4585.21658063474,4511.72684822784,4480.67279807248,4568.74701693632,4587.04666608636,4503.77987293389
"N0688","QUARTERLY","MICRO","BET",4512.04900325523,4576.20528877159,4598.07644405671,4524.58671164981,4493.53266149445,4581.60688035829,4599.90652950833,4516.63973635586
"N0688","QUARTERLY","MICRO","BEAT",4506.41175244142,4554.52896657869,4570.93233304253,4515.81503373736,4492.52449612083,4558.58016026872,4572.30489713125,4509.8548022669
"N0688","QUARTERLY","MICRO","medianBEAT",4508.78979513295,4561.56658320132,4571.88517715241,4508.78979513295,4508.78979513295,4533.60915666469,4550.74003643866,4508.78979513295
"N0688","QUARTERLY","MICRO","meanBaggedBEAT",4550.89652975803,4554.08701649684,4552.15987074469,4536.52969983497,4512.04881523446,4520.73764791133,4517.63851558761,4494.3454169718
"N0688","QUARTERLY","MICRO","medianBaggedBEAT",4561.5770971095,4583.08824046015,4587.1121354163,4550.45700589867,4543.85079444445,4576.1409673204,4588.59817773387,4555.03938856845
"N0688","QUARTERLY","MICRO","meanPertBEAT",4738.54413857236,4763.74759128608,4782.74935325924,4796.99266024398,4786.00572868701,4815.84619946041,4820.12366047214,4824.50899636022
"N0688","QUARTERLY","MICRO","medianPertBEAT",4728.13294503323,4787.75948533124,4808.32916562876,4812.16560533968,4787.83664149513,4828.26387508593,4842.00715942101,4832.08117895046
