"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0070","YEARLY","MICRO","Auto.Arima",3767.21846153872,3924.19692307744,4081.17538461616,4238.15384615488,4395.1323076936,4552.11076923232
"N0070","YEARLY","MICRO","BSTS",3813.65503264952,3965.79837117216,4098.99350057137,4237.88402775836,4369.98707513967,4516.09421807707
"N0070","YEARLY","MICRO","ETS",3993.73438038928,4170.34909194936,4346.96380350945,4523.57851506953,4700.19322662962,4876.8079381897
"N0070","YEARLY","MICRO","THETA",3692.78031611699,3775.33592051259,3857.89152490819,3940.4471293038,4023.0027336994,4105.55833809501
"N0070","YEARLY","MICRO","BEA",3858.20262485917,4020.11479539965,4175.71089623233,4333.20546299426,4488.43753648763,4648.33764183303
"N0070","YEARLY","MICRO","EAT",3817.91105268166,3956.62731184646,4095.34357101127,4234.05983017607,4372.77608934087,4511.49234850568
"N0070","YEARLY","MICRO","BAT",3757.88460343508,3888.44373825406,4012.68680336524,4138.82833440568,4262.70737217756,4391.25444180146
"N0070","YEARLY","MICRO","BET",3833.3899097186,3970.49446121137,4101.28294299634,4233.96989071056,4364.39434515623,4499.48683145393
"N0070","YEARLY","MICRO","BEAT",3816.84704767363,3958.92007667789,4096.25605340129,4235.01587957164,4372.07883579057,4512.64281589852
"N0070","YEARLY","MICRO","medianBEAT",3790.43674709412,3944.9976471248,4090.08444259376,4238.01893695662,4382.55969141663,4534.10249365469
"N0070","YEARLY","MICRO","meanBaggedBEAT",3766.70514386763,3900.24545929839,4033.96188444404,4158.74891438986,4287.81502985971,4418.83679115883
"N0070","YEARLY","MICRO","medianBaggedBEAT",3778.90998365105,3901.02003496448,4047.72853291897,4167.26024898271,4309.85618733833,4437.62633452679
"N0070","YEARLY","MICRO","meanPertBEAT",3716.78796666262,3830.05858513944,3956.13012105768,4071.84036442408,4188.88369193703,4301.46061619758
"N0070","YEARLY","MICRO","medianPertBEAT",3776.81219617323,3923.10707505869,4061.43737806131,4207.34333300813,4342.98228331557,4465.81056777122
