"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0518","YEARLY","DEMOGRAPHIC","Auto.Arima",7670.88888888901,7790.77777777802,7910.66666666703,8030.55555555604,8150.44444444505,8270.33333333406
"N0518","YEARLY","DEMOGRAPHIC","BSTS",7631.87404436291,7667.29909403586,7704.9996658462,7749.04206375942,7788.46123625662,7825.2765080454
"N0518","YEARLY","DEMOGRAPHIC","ETS",7625.08502487901,7655.21505800995,7685.34509114089,7715.47512427183,7745.60515740276,7775.7351905337
"N0518","YEARLY","DEMOGRAPHIC","THETA",7610.65813223983,7670.31339539772,7729.96865855562,7789.62392171351,7849.27918487141,7908.9344480293
"N0518","YEARLY","DEMOGRAPHIC","BEA",7642.61598604365,7704.43064327461,7767.0038078847,7831.6909145291,7894.83694603481,7957.11501063772
"N0518","YEARLY","DEMOGRAPHIC","EAT",7635.54401533595,7705.43541039523,7775.32680545451,7845.21820051379,7915.10959557307,7985.00099063235
"N0518","YEARLY","DEMOGRAPHIC","BAT",7637.80702183058,7709.46342240387,7781.87833035628,7856.40718034299,7929.39495519102,8001.51476313625
"N0518","YEARLY","DEMOGRAPHIC","BET",7622.53906716059,7664.27584914784,7706.77113851423,7751.38036991492,7794.44852617693,7836.64871553613
"N0518","YEARLY","DEMOGRAPHIC","BEAT",7634.62652259269,7695.90133130539,7757.74502055243,7821.1741663252,7883.44750574396,7945.06986998561
"N0518","YEARLY","DEMOGRAPHIC","medianBEAT",7628.47953462096,7668.80624471679,7717.48416220091,7769.33299273647,7818.87021056401,7867.10547803735
"N0518","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",7651.76304986218,7702.8686751966,7761.5743941376,7817.66701275223,7872.66731314691,7929.87677278563
"N0518","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",7647.9191340761,7708.05918113215,7772.38098736305,7833.72598444036,7896.50792426028,7959.12130391936
"N0518","YEARLY","DEMOGRAPHIC","meanPertBEAT",7621.35362378446,7673.42431694653,7724.79857534731,7776.52643388727,7827.29051389408,7878.59715730006
"N0518","YEARLY","DEMOGRAPHIC","medianPertBEAT",7632.58589352218,7684.74979164161,7736.48046193698,7782.20775606611,7827.00720611932,7872.95623161435
