"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0181","YEARLY","INDUSTRY","Auto.Arima",5837.84369879166,6133.88739758332,6429.93109637498,6725.97479516663,7022.01849395829,7318.06219274995
"N0181","YEARLY","INDUSTRY","BSTS",5928.35070510121,6196.80317117786,6467.93768371488,6737.26524291494,7013.43206193494,7279.36190743732
"N0181","YEARLY","INDUSTRY","ETS",5869.46008416484,6171.7276720749,6473.99525998496,6776.26284789503,7078.53043580509,7380.79802371515
"N0181","YEARLY","INDUSTRY","THETA",5602.8759381372,5663.94510817769,5725.01427821817,5786.08344825866,5847.15261829914,5908.22178833963
"N0181","YEARLY","INDUSTRY","BEA",5878.55149601924,6167.47274694536,6457.28801335827,6746.5009619922,7037.99366389944,7326.07404130081
"N0181","YEARLY","INDUSTRY","EAT",5770.05990703123,5989.85339261197,6209.6468781927,6429.44036377344,6649.23384935417,6869.02733493491
"N0181","YEARLY","INDUSTRY","BAT",5789.69011401002,5998.21189231295,6207.62768610268,6416.44116211341,6627.53439139746,6835.21529617563
"N0181","YEARLY","INDUSTRY","BET",5800.22890913442,6010.82531714348,6222.31574063934,6433.20384635621,6646.37170534639,6856.1272398307
"N0181","YEARLY","INDUSTRY","BEAT",5809.63260654873,6041.59083725344,6274.21957957325,6506.39658355882,6740.28340249937,6971.61097806051
"N0181","YEARLY","INDUSTRY","medianBEAT",5853.65189147825,6152.80753482911,6448.93439004493,6731.62001904079,7017.72527794662,7298.71205009364
"N0181","YEARLY","INDUSTRY","meanBaggedBEAT",5914.04627163599,6124.76738505829,6354.75215795992,6574.71143530043,6797.2595626733,7021.84435146119
"N0181","YEARLY","INDUSTRY","medianBaggedBEAT",5839.01842108641,6081.31778307557,6314.37620515132,6538.48278030887,6763.27043722472,6986.58597956521
"N0181","YEARLY","INDUSTRY","meanPertBEAT",6007.56866178519,6299.74355601345,6564.60315532683,6827.37720470982,7106.16299322999,7368.1441216808
"N0181","YEARLY","INDUSTRY","medianPertBEAT",6032.2779761614,6324.00508640995,6571.56283171165,6807.82998844442,7061.04641457994,7268.81138012588
