"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0538","YEARLY","DEMOGRAPHIC","Auto.Arima",7666,7840,8014,8188,8362,8536
"N0538","YEARLY","DEMOGRAPHIC","BSTS",7639.27319153367,7798.23643186954,7955.54306754901,8111.89721637918,8269.65632233378,8422.71672957607
"N0538","YEARLY","DEMOGRAPHIC","ETS",7665.96665157114,7839.95489781295,8013.94314405475,8187.93139029656,8361.91963653836,8535.90788278017
"N0538","YEARLY","DEMOGRAPHIC","THETA",7579.35800202916,7666.72466869583,7754.09133536249,7841.45800202916,7928.82466869583,8016.19133536249
"N0538","YEARLY","DEMOGRAPHIC","BEA",7657.0799477016,7826.06377656083,7994.49540386792,8162.60953555858,8331.19198629071,8498.20820411875
"N0538","YEARLY","DEMOGRAPHIC","EAT",7637.10821786677,7782.22652216959,7927.34482647242,8072.46313077524,8217.58143507806,8362.69973938089
"N0538","YEARLY","DEMOGRAPHIC","BAT",7628.21039785428,7768.32036685512,7907.87813430383,8047.11840613611,8186.82699700987,8324.96935497952
"N0538","YEARLY","DEMOGRAPHIC","BET",7628.19928171132,7768.30533279277,7907.85918232208,8047.09553623497,8186.80020918932,8324.93864923958
"N0538","YEARLY","DEMOGRAPHIC","BEAT",7637.64946128349,7786.22899959458,7934.39438674156,8082.32165217622,8230.60015689199,8377.70398692968
"N0538","YEARLY","DEMOGRAPHIC","medianBEAT",7652.6199215524,7819.09566484124,7984.74310580188,8149.91430333787,8315.78797943607,8479.31230617812
"N0538","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",7620.97575327244,7752.09177548059,7883.40387538455,8014.74958449131,8145.41474575358,8276.24454662112
"N0538","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",7615.95656508961,7743.54515531861,7871.07752221875,7998.34548168181,8124.12658636227,8248.92236211123
"N0538","YEARLY","DEMOGRAPHIC","meanPertBEAT",7619.73292862452,7755.12585042612,7888.96676720722,8022.83175450921,8157.54699282033,8292.26616852099
"N0538","YEARLY","DEMOGRAPHIC","medianPertBEAT",7618.14737411069,7751.79154595799,7887.40614124809,8025.67531239161,8164.76586242655,8304.11372178736
