"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0223","YEARLY","INDUSTRY","Auto.Arima",2290.13424178688,2290.13424178688,2290.13424178688,2290.13424178688,2290.13424178688,2290.13424178688
"N0223","YEARLY","INDUSTRY","BSTS",2298.11693094557,1939.58227526071,1614.47977492302,1262.18765641281,890.249703837518,534.578547387415
"N0223","YEARLY","INDUSTRY","ETS",2679.05161405777,2679.05161405777,2679.05161405777,2679.05161405777,2679.05161405777,2679.05161405777
"N0223","YEARLY","INDUSTRY","THETA",2617.37967229662,2555.7139057461,2494.04813919558,2432.38237264506,2370.71660609453,2309.05083954401
"N0223","YEARLY","INDUSTRY","BEA",2422.43426226341,2302.92271036845,2194.55521025589,2077.12450408582,1953.14518656072,1834.58813441069
"N0223","YEARLY","INDUSTRY","EAT",2528.85517604709,2508.29992053025,2487.74466501341,2467.18940949657,2446.63415397973,2426.07889846289
"N0223","YEARLY","INDUSTRY","BAT",2401.87694834303,2261.81014093123,2132.88738530183,1994.90142361492,1850.36685057298,1711.2545429061
"N0223","YEARLY","INDUSTRY","BET",2531.51607243332,2391.44926502153,2262.52650939212,2124.54054770521,1980.00597466327,1840.8936669964
"N0223","YEARLY","INDUSTRY","BEAT",2471.17061477171,2366.12050921287,2269.42844249081,2165.93897122563,2057.53804144418,1953.20381069402
"N0223","YEARLY","INDUSTRY","medianBEAT",2457.7483016211,2422.92407376649,2392.09119049123,2361.25830721597,2330.42542394071,2299.59254066545
"N0223","YEARLY","INDUSTRY","meanBaggedBEAT",2780.55850246358,2711.23811381603,2635.78910939788,2559.26924506506,2512.55768064581,2465.52412063583
"N0223","YEARLY","INDUSTRY","medianBaggedBEAT",2622.0195324674,2610.0457647002,2587.21650600716,2490.34707535039,2456.17715469864,2427.12967244321
"N0223","YEARLY","INDUSTRY","meanPertBEAT",2752.43471985728,2623.68749962259,2521.99575169535,2415.30471136951,2323.83542243167,2278.88934737069
"N0223","YEARLY","INDUSTRY","medianPertBEAT",2823.72439385845,2702.57970679914,2563.36755911786,2474.52194993611,2400.5586477318,2380.45193658594
