"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0288","YEARLY","MACRO","Auto.Arima",5287.34375,5389.68750000001,5492.03125000001,5594.37500000001,5696.71875000001,5799.06250000002
"N0288","YEARLY","MACRO","BSTS",5308.85576282462,5455.6374405198,5598.20923382272,5746.05612832471,5887.7466780195,6037.61372947196
"N0288","YEARLY","MACRO","ETS",5259.25853749198,5356.23017593258,5453.20181437319,5550.17345281379,5647.14509125439,5744.116729695
"N0288","YEARLY","MACRO","THETA",5228.73403335156,5272.48219511626,5316.23035688097,5359.97851864567,5403.72668041038,5447.47484217509
"N0288","YEARLY","MACRO","BEA",5285.15268343887,5400.5183721508,5514.4807660653,5630.20152704617,5743.8701730913,5860.26431972233
"N0288","YEARLY","MACRO","EAT",5258.44544028118,5339.46662368295,5420.48780708472,5501.50899048649,5582.53017388826,5663.55135729003
"N0288","YEARLY","MACRO","BAT",5274.97784872539,5372.60237854536,5468.8236135679,5566.8032156568,5662.73070280997,5761.38369054902
"N0288","YEARLY","MACRO","BET",5265.61611122272,5361.44993718955,5455.88046835896,5552.06936659473,5646.20614989476,5743.06843378068
"N0288","YEARLY","MACRO","BEAT",5271.04802091704,5368.50932789216,5464.91816376922,5562.64577494605,5658.83429992107,5757.06695033551
"N0288","YEARLY","MACRO","medianBEAT",5273.30114374599,5372.95883796629,5472.6165321866,5572.2742264069,5671.9319206272,5771.58961484751
"N0288","YEARLY","MACRO","meanBaggedBEAT",5259.83228147686,5360.39786806135,5462.11554555866,5561.36641211808,5664.0274942836,5764.48865073911
"N0288","YEARLY","MACRO","medianBaggedBEAT",5259.97233860998,5361.4405816387,5462.87040226127,5563.30152466133,5660.60210273623,5756.6569451642
"N0288","YEARLY","MACRO","meanPertBEAT",5262.14172160223,5364.24109424997,5466.50079337565,5568.40078237371,5670.83774534866,5773.27602589215
"N0288","YEARLY","MACRO","medianPertBEAT",5269.51168110815,5369.25410530523,5467.02305493877,5563.51841677455,5665.47645967624,5766.53393904967
