"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0506","YEARLY","DEMOGRAPHIC","Auto.Arima",5752.99333333333,5842.88666666667,5932.78,6022.67333333333,6112.56666666667,6202.46
"N0506","YEARLY","DEMOGRAPHIC","BSTS",5729.87095450986,5769.42996494868,5813.40276581247,5853.50301051059,5889.18397197352,5925.87957136348
"N0506","YEARLY","DEMOGRAPHIC","ETS",5774.96372486303,5813.67310931073,5849.71176441611,5883.26395545027,5914.50123441925,5943.58331720758
"N0506","YEARLY","DEMOGRAPHIC","THETA",5707.84318702165,5752.58422210936,5797.32525719708,5842.0662922848,5886.80732737252,5931.54836246024
"N0506","YEARLY","DEMOGRAPHIC","BEA",5752.60933756874,5808.66324697536,5865.29817674286,5919.81343309807,5972.08395768648,6023.97429619035
"N0506","YEARLY","DEMOGRAPHIC","EAT",5745.266748406,5803.04799936225,5859.9390072044,5916.00119368947,5971.29174281948,6025.86389322261
"N0506","YEARLY","DEMOGRAPHIC","BAT",5730.23582495495,5788.3002845749,5847.83600766985,5906.08087870958,5962.85265533757,6019.96264460791
"N0506","YEARLY","DEMOGRAPHIC","BET",5737.55928879818,5778.56243212292,5820.14659580856,5859.61108608189,5896.83084458843,5933.67041701043
"N0506","YEARLY","DEMOGRAPHIC","BEAT",5741.41779993197,5794.64349075886,5848.30494685642,5900.37664789475,5950.76480010799,6000.86781275783
"N0506","YEARLY","DEMOGRAPHIC","medianBEAT",5741.4321439216,5791.5515371297,5831.55726511429,5868.38348298043,5901.84260319638,5937.56583983391
"N0506","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",5740.26724170349,5779.91329312978,5825.3767148429,5866.13496057886,5910.45416316273,5952.61714730969
"N0506","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",5729.18666109474,5777.00865752752,5825.91006148995,5872.97652217908,5921.81979471284,5968.82362753917
"N0506","YEARLY","DEMOGRAPHIC","meanPertBEAT",5715.17841177036,5750.75563583935,5788.96678168026,5823.96847755994,5861.20103461774,5897.00030753717
"N0506","YEARLY","DEMOGRAPHIC","medianPertBEAT",5723.57823366282,5765.91736717274,5806.74106441851,5843.0507732996,5881.98685459381,5919.02944563252
