"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0146","YEARLY","MICRO","Auto.Arima",4199.45,4199.45,4199.45,4199.45,4199.45,4199.45
"N0146","YEARLY","MICRO","BSTS",4448.72205773388,4794.84768886679,5148.88505934842,5499.81843933824,5860.32096082639,6207.22130651446
"N0146","YEARLY","MICRO","ETS",4199.33165406768,4199.33165406768,4199.33165406768,4199.33165406768,4199.33165406768,4199.33165406768
"N0146","YEARLY","MICRO","THETA",4270.59121142359,4341.8435191159,4413.09582680821,4484.34813450052,4555.60044219282,4626.85274988513
"N0146","YEARLY","MICRO","BEA",4282.50123726719,4397.87644764482,4515.88890447203,4632.86669780197,4753.03420496469,4868.66765352738
"N0146","YEARLY","MICRO","EAT",4223.12428849709,4246.87505772786,4270.62582695863,4294.3765961894,4318.12736542017,4341.87813465094
"N0146","YEARLY","MICRO","BAT",4306.25442305249,4445.3804026609,4587.14362871888,4727.87219127958,4871.79046767307,5011.17468546653
"N0146","YEARLY","MICRO","BET",4306.21497440838,4445.34095401679,4587.10418007477,4727.83274263548,4871.75101902896,5011.13523682242
"N0146","YEARLY","MICRO","BEAT",4279.52373080629,4383.86821551259,4490.19063505608,4595.73705697661,4703.67576427172,4808.21392761682
"N0146","YEARLY","MICRO","medianBEAT",4235.0206057118,4270.64675955795,4306.2729134041,4341.89906725026,4377.52522109641,4413.15137494256
"N0146","YEARLY","MICRO","meanBaggedBEAT",4231.51186225405,4422.87495973227,4573.31812729342,4672.15159251925,4809.55057588271,4976.50100847229
"N0146","YEARLY","MICRO","medianBaggedBEAT",4193.54335522507,4360.86705549528,4493.78302488572,4554.1278206153,4636.47695739827,4798.06706089579
"N0146","YEARLY","MICRO","meanPertBEAT",4094.93183342269,4254.817974172,4383.26844279188,4499.00104209472,4645.80138615806,4796.10312627203
"N0146","YEARLY","MICRO","medianPertBEAT",4165.90858736981,4291.92717974112,4406.17507867204,4521.54381900129,4677.01811731941,4799.30009854276
