"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1250","QUARTERLY","MACRO","Auto.Arima",6758,6758,6758,6758,6758,6758,6758,6758
"N1250","QUARTERLY","MACRO","BSTS",6955.55128916003,6939.86824358693,6838.53512035139,6814.32049646004,6976.84555300544,6975.65923064141,6864.48634827047,6836.57629714384
"N1250","QUARTERLY","MACRO","ETS",6758.04322698275,6758.04322698275,6758.04322698275,6758.04322698275,6758.04322698275,6758.04322698275,6758.04322698275,6758.04322698275
"N1250","QUARTERLY","MACRO","THETA",6786.87403061582,6815.70197282864,6844.52991504147,6873.35785725429,6902.18579946712,6931.01374167995,6959.84168389277,6988.6696261056
"N1250","QUARTERLY","MACRO","BEA",6823.86483871426,6818.63715685656,6784.85944911138,6776.78790781426,6830.96292666273,6830.56748587472,6793.50985841774,6784.2065080422
"N1250","QUARTERLY","MACRO","EAT",6767.63908586619,6777.24839993713,6786.85771400807,6796.46702807901,6806.07634214996,6815.6856562209,6825.29497029184,6834.90428436278
"N1250","QUARTERLY","MACRO","BAT",6833.47510659195,6837.85673880519,6813.68834513095,6815.22611790478,6879.01045082418,6888.22432410712,6860.77601072108,6861.08197441648
"N1250","QUARTERLY","MACRO","BET",6833.4895155862,6837.87114779944,6813.7027541252,6815.24052689903,6879.02485981843,6888.23873310137,6860.79041971533,6861.09638341073
"N1250","QUARTERLY","MACRO","BEAT",6814.61713668965,6817.90336084958,6799.7770655939,6800.93039517427,6848.76864486383,6855.67904982603,6835.0928147865,6835.32228755805
"N1250","QUARTERLY","MACRO","medianBEAT",6772.45862879928,6786.87259990569,6798.28917366707,6786.18186172139,6830.11451322493,6844.52848433135,6811.26478762661,6797.30976206329
"N1250","QUARTERLY","MACRO","meanBaggedBEAT",6950.39392449763,6994.42466758669,7018.95194048248,7081.08420295055,7141.98101825405,7181.00065185307,7191.53346736583,7217.36994984778
"N1250","QUARTERLY","MACRO","medianBaggedBEAT",6926.16591182332,6974.59670422831,7000.4995758399,7065.2056820572,7107.0515818085,7131.50895799166,7132.96352409749,7173.06846738968
"N1250","QUARTERLY","MACRO","meanPertBEAT",7085.31346775906,7134.18269935216,7157.89861392126,7184.11586547991,7253.72097807753,7295.58014850999,7282.96517802094,7301.88885064561
"N1250","QUARTERLY","MACRO","medianPertBEAT",7084.00419530318,7123.33233979965,7161.47341660125,7188.04617308147,7240.39874435634,7285.10730133052,7240.07069487723,7273.91820651343
