"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1285","QUARTERLY","FINANCE","Auto.Arima",5880.2,5880.2,5880.2,5880.2,5880.2,5880.2,5880.2,5880.2
"N1285","QUARTERLY","FINANCE","BSTS",5944.37013597433,5719.95091858385,5636.18542478909,5835.81056748624,5892.04605066461,5670.6211470631,5604.01182785696,5803.72198052312
"N1285","QUARTERLY","FINANCE","ETS",5880.19232077913,5880.19232077913,5880.19232077913,5880.19232077913,5880.19232077913,5880.19232077913,5880.19232077913,5880.19232077913
"N1285","QUARTERLY","FINANCE","THETA",5895.52605649803,5914.07153028836,5932.61700407868,5951.162477869,5969.70795165932,5988.25342544965,6006.79889923997,6025.34437303029
"N1285","QUARTERLY","FINANCE","BEA",5901.58748558448,5826.78107978766,5798.85924852274,5865.40096275512,5884.14612381458,5810.33782261407,5788.13471621203,5854.70476710075
"N1285","QUARTERLY","FINANCE","EAT",5885.30612575905,5891.48795035583,5897.6697749526,5903.85159954938,5910.03342414615,5916.21524874292,5922.3970733397,5928.57889793647
"N1285","QUARTERLY","FINANCE","BAT",5906.69873082412,5838.07414962407,5816.33414295592,5889.05768178508,5913.98466744131,5846.35819083758,5830.33690903231,5903.0887845178
"N1285","QUARTERLY","FINANCE","BET",5906.69617108383,5838.07158988378,5816.33158321563,5889.05512204479,5913.98210770102,5846.35563109729,5830.33434929202,5903.08622477751
"N1285","QUARTERLY","FINANCE","BEAT",5900.07212831287,5848.60369241283,5832.29868741173,5886.84134153359,5905.53658077577,5854.81672332297,5842.80076196901,5897.36466858313
"N1285","QUARTERLY","FINANCE","medianBEAT",5887.86302824902,5880.19616038956,5880.19616038956,5880.19616038956,5886.12302533231,5880.19616038956,5880.19616038956,5880.19616038956
"N1285","QUARTERLY","FINANCE","meanBaggedBEAT",5853.85367714384,5871.26954338357,5886.79876751813,5872.22677809588,5887.17844717479,5899.5570123799,5903.72359468643,5888.83518881769
"N1285","QUARTERLY","FINANCE","medianBaggedBEAT",5837.43284967912,5856.25581960543,5907.81378453557,5885.42041139965,5892.31065426215,5920.61884516704,5964.55826266385,5913.72856085964
"N1285","QUARTERLY","FINANCE","meanPertBEAT",5937.87915266256,5922.83526418084,5936.24586612199,5952.39396435482,5971.23592979905,5959.05462950552,5942.84696988118,5967.32307741132
"N1285","QUARTERLY","FINANCE","medianPertBEAT",5904.04297099507,5881.19023570269,5928.55182938158,5919.3010608403,5955.99256581596,5953.80086114045,5957.76395383657,5968.88113765829
