"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1283","QUARTERLY","FINANCE","Auto.Arima",3734.34056764842,4029.33796794008,4217.76429346612,4338.11952410933,4414.99509604833,4464.09851705766,4495.4627839373,4515.49636238614
"N1283","QUARTERLY","FINANCE","BSTS",3588.93796605874,3387.15278440422,3250.53077620795,3133.26389438862,3030.42501918013,2844.00024497548,2696.16020172818,2595.69825486245
"N1283","QUARTERLY","FINANCE","ETS",3687.06052529499,3687.06052529499,3687.06052529499,3687.06052529499,3687.06052529499,3687.06052529499,3687.06052529499,3687.06052529499
"N1283","QUARTERLY","FINANCE","THETA",3691.01325708561,3694.9656038598,3698.917950634,3702.87029740819,3706.82264418238,3710.77499095658,3714.72733773077,3718.67968450496
"N1283","QUARTERLY","FINANCE","BEA",3670.11301966738,3701.1837592131,3718.45186498969,3719.48131459765,3710.82688017448,3665.05309577604,3626.22783698682,3599.41838084786
"N1283","QUARTERLY","FINANCE","EAT",3704.13811667634,3803.78803236496,3867.91425646504,3909.35011560417,3936.29275517523,3953.97801110308,3965.75021565435,3973.74552406203
"N1283","QUARTERLY","FINANCE","BAT",3671.43059693092,3703.81878540137,3722.40434010269,3724.75123863538,3717.41425313695,3672.95791766324,3635.45010779875,3609.95810058452
"N1283","QUARTERLY","FINANCE","BET",3655.67058281311,3589.72630451967,3545.50308404565,3507.73157236393,3474.76939621917,3413.94525374235,3365.98268825132,3333.81282155414
"N1283","QUARTERLY","FINANCE","BEAT",3675.33807902194,3699.62922037477,3713.56838640077,3715.32856030028,3709.82582117646,3676.48356957118,3648.35271217281,3629.23370676214
"N1283","QUARTERLY","FINANCE","medianBEAT",3689.0368911903,3691.0130645774,3692.98923796449,3694.96541135159,3696.94158473869,3698.91775812578,3700.89393151288,3702.87010489998
"N1283","QUARTERLY","FINANCE","meanBaggedBEAT",3603.311217315,3581.93172861795,3556.66362397288,3528.57285026665,3495.1937849336,3460.3636777838,3422.91738295763,3382.2901190032
"N1283","QUARTERLY","FINANCE","medianBaggedBEAT",3596.85025755169,3570.88461691133,3564.23070748885,3557.27190937963,3543.64039358638,3530.38703496831,3517.61437347283,3493.76458790946
"N1283","QUARTERLY","FINANCE","meanPertBEAT",3514.39024287827,3469.84568683398,3436.74824364734,3382.940740616,3329.32543844978,3274.13939870879,3210.2993451449,3147.73813426883
"N1283","QUARTERLY","FINANCE","medianPertBEAT",3520.48900646774,3472.24251510534,3422.45060515436,3368.45396326341,3313.3554308954,3252.73047340046,3189.88264670317,3124.93170617759
