"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1223","QUARTERLY","MACRO","Auto.Arima",5203.52584896391,5280.47417432425,5357.42249968459,5434.37082504493,5511.31915040527,5588.26747576561,5665.21580112595,5742.16412648629
"N1223","QUARTERLY","MACRO","BSTS",5266.97309799625,5341.30635863485,5445.58999459948,5527.50353215305,5607.7226812213,5683.89051616782,5788.20485583577,5875.45631338996
"N1223","QUARTERLY","MACRO","ETS",5276.2651327018,5371.27977631718,5466.29441993256,5561.30906354794,5656.32370716332,5751.33835077871,5846.35299439409,5941.36763800947
"N1223","QUARTERLY","MACRO","THETA",5203.86196613504,5214.5179320878,5251.85165415839,5286.51940352195,5309.06381380185,5319.40509930178,5356.96121342948,5391.79604983973
"N1223","QUARTERLY","MACRO","BEA",5248.92135988732,5331.02010309209,5423.10230473888,5507.72780691531,5591.78851292996,5674.49878090404,5766.5912171186,5852.99602596191
"N1223","QUARTERLY","MACRO","EAT",5227.88431593358,5288.75729424308,5358.52285792518,5427.39976403827,5492.23555712348,5553.0036419487,5622.84333631651,5691.77593811183
"N1223","QUARTERLY","MACRO","BAT",5224.78697103173,5278.76615501563,5351.62138281415,5416.13125357331,5476.03521514281,5530.52103041174,5603.46062346374,5669.80549657199
"N1223","QUARTERLY","MACRO","BET",5249.03339894436,5309.03468901328,5387.91202289681,5458.44399974098,5524.37006739549,5584.87798874943,5663.83968788645,5736.20666707972
"N1223","QUARTERLY","MACRO","BEAT",5237.65651144925,5301.89456034102,5380.28964209376,5452.42570606697,5521.10733814794,5585.72536050348,5664.18371619632,5737.69603193136
"N1223","QUARTERLY","MACRO","medianBEAT",5235.41753206564,5310.89026647955,5401.50624714204,5480.93717859899,5559.52091581328,5636.07899596671,5726.71032848086,5808.81021993812
"N1223","QUARTERLY","MACRO","meanBaggedBEAT",5257.02077400083,5339.80278064182,5413.78897041207,5491.12323237344,5566.75501180559,5649.25643048381,5723.03056591455,5800.80474317851
"N1223","QUARTERLY","MACRO","medianBaggedBEAT",5262.16310194853,5346.3563585358,5420.18405305093,5492.20644403204,5573.27023596933,5655.77954832823,5729.29310552713,5802.72942832502
"N1223","QUARTERLY","MACRO","meanPertBEAT",5303.03255098804,5395.20803474174,5482.72261381275,5567.32601236834,5651.86057695312,5744.38667503686,5831.97641024483,5916.03978034569
"N1223","QUARTERLY","MACRO","medianPertBEAT",5305.68377792487,5410.05660951953,5490.31377550179,5584.93036770159,5677.36797411475,5776.8823304159,5859.44819917876,5951.06441424834
