"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0445","YEARLY","DEMOGRAPHIC","Auto.Arima",4946,4946,4946,4946,4946,4946
"N0445","YEARLY","DEMOGRAPHIC","BSTS",4999.56605158484,5054.43549263155,5110.00787802995,5159.33728397451,5202.80131332225,5243.21331047723
"N0445","YEARLY","DEMOGRAPHIC","ETS",4945.99323569429,4945.99323569429,4945.99323569429,4945.99323569429,4945.99323569429,4945.99323569429
"N0445","YEARLY","DEMOGRAPHIC","THETA",4933.99310927883,4921.9941807074,4909.99525213597,4897.99632356454,4885.99739499311,4873.99846642168
"N0445","YEARLY","DEMOGRAPHIC","BEA",4963.85309575971,4982.14290944195,5000.66703790808,5017.11017322293,5031.59818300551,5045.06884872384
"N0445","YEARLY","DEMOGRAPHIC","EAT",4941.99544832437,4937.99580546723,4933.99616261009,4929.99651975294,4925.9968768958,4921.99723403866
"N0445","YEARLY","DEMOGRAPHIC","BAT",4959.85305362122,4974.14322444632,4988.66771005531,5001.11120251302,5011.59956943845,5021.07059229964
"N0445","YEARLY","DEMOGRAPHIC","BET",4959.85079885265,4974.14096967775,4988.66545528674,5001.10894774445,5011.59731466988,5021.06833753107
"N0445","YEARLY","DEMOGRAPHIC","BEAT",4956.38809913949,4967.10572725831,4977.99909146505,4987.33171080834,4995.19798600241,5002.3012531483
"N0445","YEARLY","DEMOGRAPHIC","medianBEAT",4945.99661784714,4945.99661784714,4945.99661784714,4945.99661784714,4945.99661784714,4945.99661784714
"N0445","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",4924.7633105066,4930.35458527851,4937.11796974587,4943.51720974626,4955.22662445549,4967.95140215609
"N0445","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",4938.47834211198,4952.36884894904,4946.31750682952,4957.37447771372,4959.55524173153,4969.34183864824
"N0445","YEARLY","DEMOGRAPHIC","meanPertBEAT",4961.5390536205,4965.95776669893,4962.90408383571,4964.38153281834,4968.54742555657,4979.91720730505
"N0445","YEARLY","DEMOGRAPHIC","medianPertBEAT",4967.33216299552,4975.26528467917,4974.67871608499,4980.04749600306,4983.45189368735,4986.82819042572
