"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2185","MONTHLY","INDUSTRY","Auto.Arima",2485.01631755977,2673.21817824169,2392.19408593148,2427.76960931794,2507.96094678189,2468.40979695299,2455.73212695429,2473.15691176626,2471.28309281259,2466.19560738223,2468.57863219352,2469.42672419893,2468.34760912219,2468.44292026055,2468.76518503036,2468.62193393207,2468.5655387977,2468.63228699611
"N2185","MONTHLY","INDUSTRY","BSTS",2969.25336489575,2535.6173586647,1936.89084728642,3158.08509637034,2027.30035804426,2487.16726673594,2742.8701630647,2345.64118706617,1875.21457830074,2307.90523855355,2112.0847716642,1850.27436551292,2538.16354707047,2071.72933412363,1425.48772209684,2665.29408372041,1562.53156966698,1977.45257095031
"N2185","MONTHLY","INDUSTRY","ETS",2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107,2486.20188754107
"N2185","MONTHLY","INDUSTRY","THETA",2569.82314958566,2574.07541383815,2578.32767809064,2582.57994234312,2586.83220659561,2591.0844708481,2595.33673510059,2599.58899935308,2603.84126360557,2608.09352785806,2612.34579211055,2616.59805636304,2620.85032061553,2625.10258486802,2629.35484912051,2633.60711337299,2637.85937762548,2642.11164187797
"N2185","MONTHLY","INDUSTRY","BEA",2646.82385666553,2565.01247481582,2271.76227358632,2690.68553107645,2340.48773078907,2480.59298374333,2561.60139252002,2434.99999545783,2277.56651955146,2420.10091115895,2355.62176379959,2268.63432575097,2497.57101457791,2342.12471397508,2126.81826488942,2540.03930173118,2172.43299866858,2310.76224849583
"N2185","MONTHLY","INDUSTRY","EAT",2513.68045156216,2577.8318265403,2485.57455052106,2498.85047973404,2526.99834697286,2515.23205178072,2512.42358319865,2519.64926622014,2520.44208131974,2520.16367426045,2522.37543728171,2524.07555603435,2525.13327242626,2526.58246422321,2528.10730723064,2529.47697828204,2530.87560132142,2532.31527213838
"N2185","MONTHLY","INDUSTRY","BAT",2674.69761068039,2594.30365024818,2302.47087043618,2722.8115493438,2374.03117047392,2515.55384484568,2597.97967503986,2472.79569939517,2316.7796449063,2460.73145793128,2397.66973198942,2312.0997153583,2542.45382560273,2388.4249464174,2174.53591874923,2589.17437700849,2222.98549536339,2362.73216660813
"N2185","MONTHLY","INDUSTRY","BET",2675.09280067416,2531.9648866813,2333.80680430604,2742.28897541818,2366.77815072698,2521.48454170837,2608.13626190212,2477.14402465344,2321.75257648246,2467.40021798423,2403.54415043861,2317.69143647234,2548.40525174235,2394.34460217757,2180.34815291947,2595.03436154482,2228.86427827784,2368.58870012312
"N2185","MONTHLY","INDUSTRY","BEAT",2627.57367989556,2567.2782095714,2348.4036247124,2663.65913389312,2402.07384974071,2508.21585551953,2570.03522816516,2476.14724643164,2359.13520556499,2467.09906533373,2419.80277087733,2355.62525840399,2528.39084108731,2412.86918169832,2252.45241094719,2563.43125464164,2288.78959340781,2393.59959684136
"N2185","MONTHLY","INDUSTRY","medianBEAT",2528.01251856336,2554.84638625142,2439.19798673627,2534.3909149421,2497.08141716148,2486.68457713851,2540.76931132083,2479.67939965366,2478.74249017683,2476.19874746165,2477.39025986729,2477.81430587,2512.18271730577,2477.32240390081,2477.48353628571,2559.90450045703,2477.38371316938,2477.41708726859
"N2185","MONTHLY","INDUSTRY","meanBaggedBEAT",2832.32575697908,2790.14330187381,2669.39666645683,2736.1608736208,2700.78026863381,2713.58695433206,2760.82549342393,2686.61184892477,2666.63451857928,2706.94841422652,2657.2571186378,2627.06249803715,2745.39339192625,2685.96671031892,2605.28713480725,2692.24381271014,2622.70333045946,2644.10766399148
"N2185","MONTHLY","INDUSTRY","medianBaggedBEAT",2800.61205098478,2741.13965313095,2608.30462874967,2705.2418775014,2651.95363984727,2628.38913172218,2701.2620588819,2640.08897862876,2587.62409328074,2644.69338832793,2630.60006717782,2560.01080646704,2655.26947373132,2607.6308227255,2540.02511285649,2605.5023130488,2584.02426670607,2590.80780049725
"N2185","MONTHLY","INDUSTRY","meanPertBEAT",2800.87218598401,2662.8631170677,2528.13480456625,2668.97458030841,2546.27937786034,2591.75755142875,2721.83447835081,2575.15810806251,2505.99520535238,2537.40906611232,2453.14972617344,2416.95987673189,2662.63726317328,2532.08375808052,2393.65280115495,2589.14603636517,2416.68349266848,2483.09302818041
"N2185","MONTHLY","INDUSTRY","medianPertBEAT",2813.51504834656,2680.72114378753,2481.91745514088,2749.84121411884,2580.87669975836,2650.82372150529,2746.21411162883,2622.81900767062,2574.90861500865,2681.48960367488,2466.65906306035,2388.72137346384,2721.96492439772,2627.76830102518,2423.63566129498,2728.213288741,2494.4708362072,2565.76380825317
