"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0230","YEARLY","INDUSTRY","Auto.Arima",2316.27255416118,2316.27255416118,2316.27255416118,2316.27255416118,2316.27255416118,2316.27255416118
"N0230","YEARLY","INDUSTRY","BSTS",2034.78651147861,1899.96974997974,1756.83195090813,1651.04494781824,1526.87521602389,1386.43210987117
"N0230","YEARLY","INDUSTRY","ETS",2308.58720278064,2308.58720278064,2308.58720278064,2308.58720278064,2308.58720278064,2308.58720278064
"N0230","YEARLY","INDUSTRY","THETA",2249.90120024497,2218.94031609863,2187.97943195229,2157.01854780595,2126.05766365961,2095.09677951327
"N0230","YEARLY","INDUSTRY","BEA",2219.88208947348,2174.94316897385,2127.23056928332,2091.96823492002,2050.5783243219,2003.76395560433
"N0230","YEARLY","INDUSTRY","EAT",2291.58698572893,2281.26669101348,2270.94639629804,2260.62610158259,2250.30580686714,2239.98551215169
"N0230","YEARLY","INDUSTRY","BAT",2200.32008862825,2145.06087341318,2087.0279790072,2041.44534992846,1989.73514461489,1932.60048118187
"N0230","YEARLY","INDUSTRY","BET",2197.75830483474,2142.49908961967,2084.46619521369,2038.88356613494,1987.17336082138,1930.03869738836
"N0230","YEARLY","INDUSTRY","BEAT",2227.38686716635,2185.94245575505,2142.41778495056,2108.2308131415,2069.44815915633,2026.59716158156
"N0230","YEARLY","INDUSTRY","medianBEAT",2279.2442015128,2263.76375943963,2248.28331736646,2232.80287529329,2217.32243322012,2201.84199114695
"N0230","YEARLY","INDUSTRY","meanBaggedBEAT",2222.7184043341,2167.1128649397,2119.0138677575,2074.26848691836,2057.13735369239,1977.61080418884
"N0230","YEARLY","INDUSTRY","medianBaggedBEAT",2247.01125532446,2191.26491548731,2152.90281218145,2109.51858929101,2067.5040405723,2011.4481183393
"N0230","YEARLY","INDUSTRY","meanPertBEAT",2223.49123710824,2188.27271477628,2162.59244323699,2118.62890236957,2087.61891681336,2057.67915406058
"N0230","YEARLY","INDUSTRY","medianPertBEAT",2241.7349210768,2188.87879263742,2157.5505884574,2110.82344593428,2080.64084360665,2057.8150446794
