"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1070","QUARTERLY","MACRO","Auto.Arima",9055.59534922859,9217.19069845718,9378.78604768577,9540.38139691437,9701.97674614296,9863.57209537155,10025.1674446001,10186.7627938287
"N1070","QUARTERLY","MACRO","BSTS",9076.71714206134,9228.30623514563,9393.04944551113,9549.15943803359,9707.62208380552,9857.66823005888,10019.7634159095,10172.6657506185
"N1070","QUARTERLY","MACRO","ETS",9045.56471358567,9197.79731241062,9350.02991123557,9502.26251006051,9654.49510888546,9806.72770771041,9958.96030653536,10111.1929053603
"N1070","QUARTERLY","MACRO","THETA",8946.72957532617,9030.92402906592,9133.57874491573,9201.00878864266,9252.92780645604,9337.38168402439,9440.91262454998,9508.02889388952
"N1070","QUARTERLY","MACRO","BEA",9059.2924016252,9214.43141533781,9373.95513481083,9530.60111500282,9688.03131294465,9842.65601104695,10001.2970556817,10156.8738166025
"N1070","QUARTERLY","MACRO","EAT",9015.96321271348,9148.63734664457,9287.46490127903,9414.55089853918,9536.46655382815,9669.22716236878,9808.34679189516,9935.32819769285
"N1070","QUARTERLY","MACRO","BAT",9026.3473555387,9158.80698755624,9301.80474603755,9430.18320786354,9554.17554546817,9686.20733648494,9828.61449501987,9955.81914611227
"N1070","QUARTERLY","MACRO","BET",9023.0038103244,9152.34252554072,9292.21936722081,9417.47691224559,9538.34833304901,9667.25920726456,9806.54544899827,9930.62918328945
"N1070","QUARTERLY","MACRO","BEAT",9031.15169505044,9168.55456876984,9313.86103733705,9448.20303341278,9579.2554363225,9716.33742929131,9861.20094789874,9994.66258592427
"N1070","QUARTERLY","MACRO","medianBEAT",9050.58003140713,9207.4940054339,9364.40797946067,9521.32195348744,9678.23592751421,9832.19796888465,9989.36186122242,10141.9293279894
"N1070","QUARTERLY","MACRO","meanBaggedBEAT",9002.72961056862,9127.31289807917,9286.85818949374,9410.91015992281,9503.02329082338,9626.11084670338,9782.12341724907,9904.25277433244
"N1070","QUARTERLY","MACRO","medianBaggedBEAT",9021.70335857688,9142.71876281776,9296.69836579598,9421.52784081188,9527.05786117973,9646.11504548258,9797.68094054319,9920.99207851158
"N1070","QUARTERLY","MACRO","meanPertBEAT",9007.48702130106,9138.84553797631,9311.07215841947,9441.11869185466,9534.52333603102,9664.71363299806,9834.90702482654,9966.77771367245
"N1070","QUARTERLY","MACRO","medianPertBEAT",9008.7693984156,9145.15655802134,9313.25968273006,9435.87369521352,9534.18354334801,9672.57111048805,9840.8460463069,9961.29103684736
