"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0413","YEARLY","DEMOGRAPHIC","Auto.Arima",8542.25,8664.5,8786.75,8909,9031.25,9153.5
"N0413","YEARLY","DEMOGRAPHIC","BSTS",8541.18998649548,8660.13303720167,8810.73610399844,8951.04166907088,9076.92608979934,9195.32374636398
"N0413","YEARLY","DEMOGRAPHIC","ETS",8524.93204673032,8642.49004407342,8760.04804141652,8877.60603875963,8995.16403610273,9112.72203344583
"N0413","YEARLY","DEMOGRAPHIC","THETA",8491.41497086601,8562.8418001343,8634.26862940259,8705.69545867089,8777.12228793918,8848.54911720747
"N0413","YEARLY","DEMOGRAPHIC","BEA",8536.12401107526,8655.70769375836,8785.84471513832,8912.5492359435,9034.44670863402,9153.84859326994
"N0413","YEARLY","DEMOGRAPHIC","EAT",8519.53233919877,8623.27728140257,8727.02222360637,8830.76716581017,8934.51210801397,9038.25705021777
"N0413","YEARLY","DEMOGRAPHIC","BAT",8524.95165245383,8629.15827911199,8743.91824446701,8855.24570924726,8961.76612591284,9065.79095452382
"N0413","YEARLY","DEMOGRAPHIC","BET",8519.17900136393,8621.82162713646,8735.01759160585,8844.78105550047,8949.73747128042,9052.19829900576
"N0413","YEARLY","DEMOGRAPHIC","BEAT",8524.94675102295,8632.49122035235,8747.95069370439,8860.83579162535,8970.11560346031,9077.52372425432
"N0413","YEARLY","DEMOGRAPHIC","medianBEAT",8533.0610166129,8651.31154063754,8773.39902070826,8893.30301937981,9013.20701805137,9133.11101672292
"N0413","YEARLY","DEMOGRAPHIC","meanBaggedBEAT",8490.65495826738,8601.86612228045,8713.76661851828,8823.80274461791,8935.16633762495,9043.20547381443
"N0413","YEARLY","DEMOGRAPHIC","medianBaggedBEAT",8508.07181498685,8615.56256117112,8718.56757572538,8827.42332848553,8938.79372071277,9046.54080000284
"N0413","YEARLY","DEMOGRAPHIC","meanPertBEAT",8493.39335955985,8598.39566302848,8696.68938737772,8801.33516250945,8907.72151250358,9016.39842002522
"N0413","YEARLY","DEMOGRAPHIC","medianPertBEAT",8463.65522923607,8569.27815879065,8675.45357226405,8779.69947935068,8883.23503232814,8988.71327960273
