"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N0750","QUARTERLY","MICRO","Auto.Arima",1997.96419354041,2106.51668061051,2064.60717610877,2160.10588308815,1938.8663623496,1976.15637009993,1961.75959495581,1994.56536126781
"N0750","QUARTERLY","MICRO","BSTS",2188.96749438348,2637.07437888666,2466.09551914331,2891.04067141226,2453.14635675791,2855.48157698935,2700.4638712602,3134.03599214397
"N0750","QUARTERLY","MICRO","ETS",2209.40282595466,2701.90749127863,2297.88697286485,2573.1167545089,2223.79210464225,2719.50432759267,2312.85252629707,2589.87480950973
"N0750","QUARTERLY","MICRO","THETA",1903.55016844727,2372.94012637719,2191.73718366507,2816.19761827572,1931.36589342652,2407.48862588482,2223.53175634619,2856.90334032308
"N0750","QUARTERLY","MICRO","BEA",2132.11150462618,2481.8328502586,2276.19655603897,2541.42110300311,2205.26827458325,2517.04742489398,2325.0253308377,2572.8253876405
"N0750","QUARTERLY","MICRO","EAT",2036.97239598078,2393.78809942211,2184.74377754623,2516.47341862426,2031.34145347279,2367.71644119247,2166.04795919969,2480.44783703354
"N0750","QUARTERLY","MICRO","BAT",2030.16061879039,2372.17706195812,2240.81329297238,2622.44805759205,2107.79287084468,2413.04219099136,2295.25174085407,2661.83489791162
"N0750","QUARTERLY","MICRO","BET",2100.64016292847,2570.64066551416,2318.57322522441,2760.11834806563,2202.76811827556,2660.82484348895,2412.28271796782,2860.27138065893
"N0750","QUARTERLY","MICRO","BEAT",2074.97117058146,2454.60966928825,2255.0817129455,2610.11523182126,2136.79267929407,2489.65772514169,2299.65193721482,2643.84487581115
"N0750","QUARTERLY","MICRO","medianBEAT",2093.46584396195,2505.00725263193,2244.81207826496,2694.65718639231,2081.32923349592,2563.49647673875,2268.19214132163,2723.3890749164
"N0750","QUARTERLY","MICRO","meanBaggedBEAT",2143.08126077943,2455.20666617356,2381.03642814979,2793.59019785503,2292.94715646988,2561.18592236334,2481.05412197054,2884.23116899201
"N0750","QUARTERLY","MICRO","medianBaggedBEAT",2151.85517768411,2426.89297082796,2386.62485251394,2637.12207859018,2254.78557986569,2493.20442124017,2448.04492676741,2683.86245129335
"N0750","QUARTERLY","MICRO","meanPertBEAT",2074.95803100797,2358.21251106314,2333.8505496589,2693.24647289312,2158.64504949185,2432.18036514309,2391.26943918782,2751.54014564518
"N0750","QUARTERLY","MICRO","medianPertBEAT",2036.98204591592,2417.71417523633,2253.1826929004,2737.70333516472,2069.93772160326,2480.21248957082,2294.05284100716,2800.4704659837
