"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N1028","QUARTERLY","MACRO","Auto.Arima",5444.95348837209,5479.20697674419,5513.46046511628,5547.71395348837,5581.96744186046,5616.22093023256,5650.47441860465,5684.72790697674
"N1028","QUARTERLY","MACRO","BSTS",5431.14195840006,5434.41203264273,5450.57733949494,5455.10999472286,5459.52106505966,5459.5206100316,5481.12040204043,5483.76124983497
"N1028","QUARTERLY","MACRO","ETS",5453.20971721646,5487.70197428624,5522.19423135602,5556.68648842581,5591.17874549559,5625.67100256538,5660.16325963516,5694.65551670494
"N1028","QUARTERLY","MACRO","THETA",5419.32950242658,5435.57425757111,5463.49101371328,5480.22679443739,5488.74111380698,5504.9717209267,5533.02296457172,5549.75053464099
"N1028","QUARTERLY","MACRO","BEA",5443.10172132953,5467.10699455772,5495.41067865575,5519.83681221235,5544.2224174719,5567.13751427651,5597.25269342675,5621.04822450555
"N1028","QUARTERLY","MACRO","EAT",5439.16423600504,5467.49440286718,5499.71523672853,5528.20907878386,5553.96243372101,5582.28788457488,5614.55354760384,5643.04465277422
"N1028","QUARTERLY","MACRO","BAT",5431.80831639958,5449.73108898601,5475.8429394415,5494.35024754954,5510.07654024237,5526.90442039695,5554.87259507227,5572.74656381757
"N1028","QUARTERLY","MACRO","BET",5434.56039268103,5452.56275483336,5478.75419485475,5497.34109252868,5513.14697478741,5530.05444450789,5558.10220874911,5576.0557670603
"N1028","QUARTERLY","MACRO","BEAT",5437.1586666038,5459.22381031107,5487.43076242013,5509.93430776861,5530.35209155567,5551.59606593906,5581.19526121299,5603.22380203941
"N1028","QUARTERLY","MACRO","medianBEAT",5438.04772338607,5457.39061715765,5488.47573941478,5513.97037396288,5535.35427783372,5560.59632557963,5591.74869158819,5617.23922080886
"N1028","QUARTERLY","MACRO","meanBaggedBEAT",5462.85610577767,5489.01674240071,5519.6923698283,5551.49121909907,5573.97853817813,5601.54965363903,5633.00906453256,5663.00953325094
"N1028","QUARTERLY","MACRO","medianBaggedBEAT",5470.1782805611,5500.02874786935,5533.34064147053,5563.52715166362,5585.26730799475,5613.35915344286,5644.81032376829,5674.10319521485
"N1028","QUARTERLY","MACRO","meanPertBEAT",5447.41673821858,5474.49005926742,5507.85871300325,5533.35869680844,5557.33232313263,5584.48892014525,5617.92434195675,5645.42922037244
"N1028","QUARTERLY","MACRO","medianPertBEAT",5450.33707647728,5474.78490661309,5507.01651731908,5538.03828563854,5556.94160332463,5585.35443156369,5617.69220717091,5647.88962505665
