"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1965","MONTHLY","INDUSTRY","Auto.Arima",4004.93238177717,4293.96778832593,5232.76935676362,6197.4115146024,5960.39831189653,5012.86853836779,4422.71336839279,4940.84677916493,6154.11999821943,5601.90182273987,6433.15659648219,6631.56904430204,4508.49325957643,4601.95627805321,5485.46093886752,6672.34427519383,6029.63300963485,5141.56439640642
"N1965","MONTHLY","INDUSTRY","BSTS",3804.47650276673,4032.02131460622,4889.62533762445,5555.39101712383,5576.86623919609,4998.17468385681,4663.35180439555,5266.7643365207,5696.30909673172,5645.18559370649,5919.14054121401,6100.46658951733,3948.12122505449,4153.51419327346,5004.15101158361,5716.7028864435,5738.10784832008,5173.26890424099
"N1965","MONTHLY","INDUSTRY","ETS",3848.90141944451,3918.39827970004,4939.98215832504,5458.64140816735,5588.00589055273,5028.97007572553,4587.19882078779,5260.2090455622,5580.32896596857,5573.75524015577,5855.09887501878,5955.53894282364,3848.90141944451,3918.39827970004,4939.98215832504,5458.64140816735,5588.00589055273,5028.97007572553
"N1965","MONTHLY","INDUSTRY","THETA",3598.25463154223,3706.91259893904,4788.1819696252,5358.49609927647,5567.96181672433,4997.97217268976,4645.84699078431,5321.16431519669,5630.62021722817,5646.75790377512,5971.20190056184,6089.84878087824,3661.75953895001,3772.23911209249,4872.43983508703,5452.65173778611,5665.65498662123,5085.53650787478
"N1965","MONTHLY","INDUSTRY","BEA",3886.1034346628,4081.4624608774,5020.7922842377,5737.14797996453,5708.42348054845,5013.33776598338,4557.75466452538,5155.94005374928,5810.25268697324,5606.94755220071,6069.13200423833,6229.19152554767,4101.83863469181,4224.6229170089,5143.19803625872,5949.22952326823,5785.24891616922,5114.60112545765
"N1965","MONTHLY","INDUSTRY","EAT",3817.36281092131,3973.09288898834,4986.97782823795,5671.51634068207,5705.45533972453,5013.27026226102,4551.91972665497,5174.07337997461,5788.35639380539,5607.47165555692,6086.48579068761,6225.65225600131,4006.38473932365,4097.53122328191,5099.29431075986,5861.21247371576,5761.0979622696,5085.35699333557
"N1965","MONTHLY","INDUSTRY","BAT",3802.55450536204,4010.96723395706,4970.19222133776,5703.76621033423,5701.74212260565,5003.00513163812,4577.30405452422,5176.25847696077,5827.01643739311,5631.28177340716,6107.83301275268,6273.96147156587,4039.45800786031,4175.90319447305,5120.68392851272,5947.23296647448,5811.13194819206,5133.45660284073
"N1965","MONTHLY","INDUSTRY","BET",3750.54418458449,3885.77739774843,4872.5964885249,5457.50950818922,5577.61131549105,5008.37231075736,4632.13253865588,5282.71256575986,5635.75275997616,5621.89957921246,5915.14710559821,6048.6181044064,3819.59406114967,3948.05052835533,4938.85766833189,5542.66534413232,5663.92290849801,5095.92516261376
"N1965","MONTHLY","INDUSTRY","BEAT",3814.14123388266,3987.82499539281,4962.63970558458,5642.48500979251,5673.30806459242,5009.49636765997,4579.77774609011,5197.24611911113,5765.34456953698,5616.90014009431,6044.64947831921,6194.35583938031,3991.81886075636,4111.5269657798,5075.5084859658,5825.0850768977,5755.35043378222,5107.33497106193
"N1965","MONTHLY","INDUSTRY","medianBEAT",3826.68896110562,3975.20979715313,4914.80374797475,5507.01621264559,5582.43606487441,5005.5216111123,4616.52290578605,5263.48669104145,5663.46465697995,5623.54370822318,5945.17122088793,6095.15768519778,3898.5113222495,4035.95623648675,4972.06658495433,5587.67214730542,5701.88141747066,5113.5504521406
"N1965","MONTHLY","INDUSTRY","meanBaggedBEAT",3864.44041812923,4200.67701430244,5075.90130570668,5618.66935368625,5673.7760042846,5240.27162219592,4535.01340817201,5140.92523507075,5653.06378019603,5761.62963249546,5973.71379391161,6088.39546120646,4017.731946206,4352.01281335357,5227.07179336301,5777.13013202198,5796.84451330356,5367.90246207161
"N1965","MONTHLY","INDUSTRY","medianBaggedBEAT",3952.69034402951,4192.48700915991,5145.87982925538,5679.41501762735,5776.12880276898,5289.6834605046,4548.32972859296,5132.2217604355,5717.66821549079,5736.17697109553,5934.04722992518,6165.95150759533,4082.9858684018,4356.01045971608,5322.79156131842,5848.42225533356,5871.0137646388,5416.26118236639
"N1965","MONTHLY","INDUSTRY","meanPertBEAT",3983.83347157266,4207.65331283368,5142.46763422847,5638.96556317971,5893.08377155068,5292.33626190297,4653.55503787869,5243.31238086357,5761.8860257105,5883.6154446905,6126.65032362134,6211.85284434924,4129.21189183871,4372.91668389198,5289.43493972661,5790.05583247828,6026.5712882775,5432.13859018524
"N1965","MONTHLY","INDUSTRY","medianPertBEAT",3921.71731181708,4232.85353971192,5223.52387078142,5672.91890926092,5902.95630490074,5343.13894435482,4618.99109020995,5262.59246066403,5880.9412976422,5994.86844571955,6132.50875581156,6218.04566060682,4132.38464200668,4407.15955589368,5395.80804490857,5826.79476116812,6079.21904886119,5465.85643018824
