"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0161","YEARLY","INDUSTRY","Auto.Arima",9460.96153846154,9681.92307692308,9902.88461538462,10123.8461538462,10344.8076923077,10565.7692307692
"N0161","YEARLY","INDUSTRY","BSTS",9367.02310040731,9613.68996814876,9839.07788862926,10041.9555859694,10314.1254540639,10541.7658827844
"N0161","YEARLY","INDUSTRY","ETS",9354.22350788829,9512.82419140081,9671.42487491333,9830.02555842585,9988.62624193837,10147.2269254509
"N0161","YEARLY","INDUSTRY","THETA",9331.12551745691,9441.22929325429,9551.33306905166,9661.43684484903,9771.54062064641,9881.64439644378
"N0161","YEARLY","INDUSTRY","BEA",9394.06938225238,9602.81241215755,9804.4624596424,9998.60909941381,10215.8531294367,10418.2540130015
"N0161","YEARLY","INDUSTRY","EAT",9382.10352126891,9545.32552052606,9708.5475197832,9871.76951904035,10034.9915182975,10198.2135175546
"N0161","YEARLY","INDUSTRY","BAT",9386.37005210859,9578.94744610871,9764.43185768851,9942.41286155487,10143.4912556727,10329.7265033325
"N0161","YEARLY","INDUSTRY","BET",9350.79070858417,9522.58115093462,9687.27861086475,9844.47266308144,10024.7641055496,10190.2124015597
"N0161","YEARLY","INDUSTRY","BEAT",9378.33341605351,9562.41663243173,9741.18011199472,9914.31603577262,10104.7750022391,10284.1016088621
"N0161","YEARLY","INDUSTRY","medianBEAT",9360.6233041478,9563.25707977479,9755.2513817713,9935.99057219764,10151.3758480012,10344.4964041177
"N0161","YEARLY","INDUSTRY","meanBaggedBEAT",9559.70939651983,9749.58645288621,9963.11822468523,10131.9451023337,10342.5318561845,10550.8209367976
"N0161","YEARLY","INDUSTRY","medianBaggedBEAT",9402.4738650735,9571.89286290755,9802.24712597041,10002.9995777677,10200.4406902778,10389.0443365239
"N0161","YEARLY","INDUSTRY","meanPertBEAT",9135.24802181212,9287.79894617955,9450.23751070556,9614.79768169216,9793.44613152187,9990.61616436707
"N0161","YEARLY","INDUSTRY","medianPertBEAT",9041.38019677442,9175.15695167385,9314.99814527613,9471.46694902678,9671.8991453627,9911.31595915977
