"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0190","YEARLY","INDUSTRY","Auto.Arima",5445.3269736808,6026.6539473616,6607.98092104239,7189.30789472319,7770.63486840399,8351.96184208479
"N0190","YEARLY","INDUSTRY","BSTS",5465.18539304097,6078.63569279708,6697.80155995647,7309.63809406727,7920.59118543384,8528.00490113164
"N0190","YEARLY","INDUSTRY","ETS",5517.76807757725,6189.47765911687,6861.1872406565,7532.89682219612,8204.60640373575,8876.31598527537
"N0190","YEARLY","INDUSTRY","THETA",4920.15816678248,4976.36897264329,5032.57977850409,5088.7905843649,5145.00139022571,5201.21219608651
"N0190","YEARLY","INDUSTRY","BEA",5476.093481433,6098.25576642518,6722.32324055179,7343.94760366219,7965.27748585786,8585.42757616393
"N0190","YEARLY","INDUSTRY","EAT",5294.41773934684,5730.83352637392,6167.24931340099,6603.66510042807,7040.08088745515,7476.49667448222
"N0190","YEARLY","INDUSTRY","BAT",5276.89017783475,5693.88620426732,6112.78741983432,6529.24552438512,6945.40914802118,7360.39297976765
"N0190","YEARLY","INDUSTRY","BET",5301.0372124669,5748.16077485241,6197.18952637235,6643.7751668761,7090.0663264651,7535.17769416451
"N0190","YEARLY","INDUSTRY","BEAT",5337.10965277037,5817.78406797971,6299.88737503986,6780.15834883787,7260.20846194982,7739.37373114458
"N0190","YEARLY","INDUSTRY","medianBEAT",5455.25618336088,6052.64482007934,6652.89124049943,7249.47299439523,7845.61302691891,8439.98337160821
"N0190","YEARLY","INDUSTRY","meanBaggedBEAT",5355.50629226479,5850.82638966272,6353.71264856104,6845.39708006148,7341.97140535973,7837.3140573223
"N0190","YEARLY","INDUSTRY","medianBaggedBEAT",5294.75917477739,5759.56574754567,6271.35411310776,6747.64510485253,7229.26542646495,7706.64747286406
"N0190","YEARLY","INDUSTRY","meanPertBEAT",5310.37921226299,5789.6809924171,6251.66118212737,6725.43084671973,7190.41792189236,7663.1539202782
"N0190","YEARLY","INDUSTRY","medianPertBEAT",5338.7309943141,5825.17277147629,6312.40854319897,6797.34177866027,7281.50109320807,7763.52492299232
