"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N1868","MONTHLY","MICRO","Auto.Arima",5696.2637094821,5799.20925296866,5503.50911629835,5618.56284157983,5563.00306377357,5671.44342125633,5587.35956120502,5612.97050870976,5721.61167359893,5792.44270056067,5916.03324042061,5759.09351707029,5723.31192224453,5723.31192224453,5723.31192224453,5723.31192224453,5723.31192224453,5723.31192224453
"N1868","MONTHLY","MICRO","BSTS",5556.65382316351,5731.17441044327,5504.47474225708,5515.0753899189,5073.94481084592,5851.8464581476,5363.34778882945,5564.42365547524,5788.67772733926,6444.38123603406,6323.33535049371,5564.62827997745,5729.79867477686,5915.355172782,5669.17113074135,5688.01021775589,5213.59620055427,6032.28213136956
"N1868","MONTHLY","MICRO","ETS",5461.99927837679,5500.00614738444,5770.94498835854,5343.44360329634,5062.58397794991,5705.79106931123,5226.55113574427,5619.96578609706,5507.2011191848,6471.3239650409,6103.0056481152,5560.31523220894,5461.99927837679,5500.00614738444,5770.94498835854,5343.44360329634,5062.58397794991,5705.79106931123
"N1868","MONTHLY","MICRO","THETA",5567.15066257574,5555.2737834468,5701.62125408566,5386.82051578237,5122.77791008816,5723.52375293821,5271.97081926316,5619.63008741704,5534.21034052807,6419.32560157959,6047.12521955334,5495.00881951377,5556.03627734443,5544.18126403869,5690.23461997495,5376.060775479,5112.54387015981,5712.08766791575
"N1868","MONTHLY","MICRO","BEA",5571.63893700746,5676.79660359879,5592.97628230466,5492.36061159836,5233.1772841898,5743.02698290505,5392.41949525958,5599.11998342735,5672.496840041,6236.04930054521,6114.12474634318,5628.01234308556,5638.36995846606,5712.89108080365,5721.14268044814,5584.92191443225,5333.16403358291,5820.46170764177
"N1868","MONTHLY","MICRO","EAT",5575.13788347821,5618.16306126663,5658.69178624752,5449.60898688618,5249.45498393721,5700.25274783526,5361.96050540415,5617.52212740795,5587.6743777706,6227.69742239372,6022.05470269638,5604.80585626433,5580.44915932191,5589.16644455589,5728.16384352601,5480.93876700662,5299.47992345142,5713.73021982383
"N1868","MONTHLY","MICRO","BAT",5606.68939840712,5695.21914895291,5569.86837088036,5506.81958242703,5253.24192823588,5748.93787744738,5407.55938976588,5599.00808386735,5681.49991382209,6218.71651272477,6095.49793682255,5606.24353885384,5669.71562478861,5727.61611968841,5694.23922432027,5595.79430515981,5349.8173309862,5822.56057384328
"N1868","MONTHLY","MICRO","BET",5528.60125470535,5595.48478042483,5659.01366156709,5415.11316966587,5086.43556629466,5760.38709346568,5287.28991461229,5601.33984299645,5610.02972901738,6445.01026755151,6157.82207272075,5539.98411056672,5582.61141016603,5653.18086140171,5710.11691302495,5469.17153217708,5129.574682888,5816.72028953218
"N1868","MONTHLY","MICRO","BEAT",5570.51686839953,5646.41589856079,5620.13752524991,5465.97558764436,5205.57744066439,5738.15117541334,5362.30732626047,5604.24750942477,5637.92521516277,6281.8683758038,6097.37486464572,5594.76146219261,5617.78653818565,5670.71362661241,5713.41566532984,5532.70662969394,5278.00899272713,5793.36819771027
"N1868","MONTHLY","MICRO","medianBEAT",5561.90224286962,5643.22409694503,5603.04799817137,5450.94795285064,5098.36136046704,5714.65741112472,5317.6593040463,5616.3002980634,5627.9110070635,6431.85341880682,6075.06543383427,5562.47175609319,5639.67409979448,5633.74659314161,5706.77327110974,5532.03549661745,5163.07003535704,5717.69979508014
"N1868","MONTHLY","MICRO","meanBaggedBEAT",5525.75248246409,5582.65996807971,5603.19681621326,5559.56462602763,5373.22931123061,5868.47081754372,5455.49682937799,5632.62710112549,5651.98683750835,6202.76592764792,6028.16112356799,5595.78529351146,5662.2576080967,5660.44091518213,5715.41160015702,5627.40101383624,5465.93508343198,5900.49927087422
"N1868","MONTHLY","MICRO","medianBaggedBEAT",5499.15382861517,5587.26017105307,5554.47870758205,5529.58551527471,5292.23592732669,5972.56073812172,5433.15994295583,5622.34262095917,5581.67102745697,6219.32155083584,6030.55649649339,5572.86199979492,5534.94468354015,5687.32205762438,5639.4102645375,5548.58142829756,5372.32781102427,5977.44256383647
"N1868","MONTHLY","MICRO","meanPertBEAT",5565.20577224162,5685.6132641284,5711.21861679432,5589.17491357376,5439.6675098744,5854.65632977105,5575.90249293648,5659.58705730563,5637.75392253526,6174.34050170822,6025.22913165017,5681.67168132005,5655.99934591764,5769.3619803248,5788.88662438602,5657.22054576099,5537.86636601532,5913.87701746693
"N1868","MONTHLY","MICRO","medianPertBEAT",5628.44561962753,5731.16753989677,5738.42434904473,5558.7374916411,5443.75449085738,5810.92249489294,5607.22418593272,5691.48602201386,5626.43022442664,6092.87069895487,6024.82012024664,5678.46651114204,5677.00264347481,5793.56065309606,5823.4094751992,5650.786239586,5544.44520582624,5855.1042448138
