"","Series","Type","Period","Method","RMSE","MAE","MAPE"
"1","N1396","DEMOGRAPHIC","QUARTERLY","Auto.Arima",0.0197131250870844,0.018507149637006,1.92956623952927
"2","N1396","DEMOGRAPHIC","QUARTERLY","BSTS",0.0131922425009735,0.0117634321656404,1.22745753235979
"3","N1396","DEMOGRAPHIC","QUARTERLY","ETS",0.0206704253123571,0.0193597358191011,2.01923499437873
"4","N1396","DEMOGRAPHIC","QUARTERLY","THETA",0.0178968052202232,0.0165627951181228,1.72790485821665
"5","N1396","DEMOGRAPHIC","QUARTERLY","BEA",0.0177409479109162,0.0165009971433751,1.72108381954037
"6","N1396","DEMOGRAPHIC","QUARTERLY","EAT",0.019369775329803,0.0181432268580766,1.89223536404155
"7","N1396","DEMOGRAPHIC","QUARTERLY","BAT",0.016853807887709,0.0155686835763824,1.62397377415301
"8","N1396","DEMOGRAPHIC","QUARTERLY","BET",0.0171650269312459,0.0158528789704141,1.65386335910284
"9","N1396","DEMOGRAPHIC","QUARTERLY","BEAT",0.0177723108797013,0.0165164466370621,1.72278907920944
"10","N1396","DEMOGRAPHIC","QUARTERLY","medianBEAT",0.0182368531017424,0.0169445866572607,1.76753958335118
"11","N1396","DEMOGRAPHIC","QUARTERLY","meanBaggedBEAT",0.0165034905228509,0.0151695121366564,1.58270114656141
"12","N1396","DEMOGRAPHIC","QUARTERLY","medianBaggedBEAT",0.0167266546998363,0.0153180430901012,1.59834959113993
"13","N1396","DEMOGRAPHIC","QUARTERLY","meanPertBEAT",0.0148615846123269,0.0137032930090187,1.42956059303552
"14","N1396","DEMOGRAPHIC","QUARTERLY","medianPertBEAT",0.0140586852766159,0.0130870926413012,1.36501540047604
"15","N1397","DEMOGRAPHIC","QUARTERLY","Auto.Arima",1.54488265761695,1.21085362395171,45.1132462873162
"16","N1397","DEMOGRAPHIC","QUARTERLY","BSTS",1.06265454186988,0.726151665409271,24.7587637050672
"17","N1397","DEMOGRAPHIC","QUARTERLY","ETS",1.4595162807937,1.18688325041792,49.27718401109
"18","N1397","DEMOGRAPHIC","QUARTERLY","THETA",1.23033664502168,0.967654774484604,39.0298918643986
"19","N1397","DEMOGRAPHIC","QUARTERLY","BEA",1.3421819768622,1.03510552582386,39.1222948063122
"20","N1397","DEMOGRAPHIC","QUARTERLY","EAT",1.39517440437812,1.07159306039671,39.4672382889615
"21","N1397","DEMOGRAPHIC","QUARTERLY","BAT",1.26419292059259,0.94840921570828,34.5308409338661
"22","N1397","DEMOGRAPHIC","QUARTERLY","BET",1.23206768371821,0.908407937037588,32.5877397034478
"23","N1397","DEMOGRAPHIC","QUARTERLY","BEAT",1.30644357684464,0.984019358766118,35.7191163494149
"24","N1397","DEMOGRAPHIC","QUARTERLY","medianBEAT",1.31053554628068,0.98799714395673,35.7403911953717
"25","N1397","DEMOGRAPHIC","QUARTERLY","meanBaggedBEAT",1.12968729960145,0.805721429809952,28.7508854700978
"26","N1397","DEMOGRAPHIC","QUARTERLY","medianBaggedBEAT",1.16026355210513,0.834165006526485,29.8428162450757
"27","N1397","DEMOGRAPHIC","QUARTERLY","meanPertBEAT",1.11515410270655,0.780483744339823,27.0407750879219
