"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8"
"N2984","OTHER","OTHER","Auto.Arima",9749.21733178746,9649.43297064099,9547.82609917609,9444.55986038042,9339.78279340968,9233.63014085748,9126.22503900418,9017.67960152003
"N2984","OTHER","OTHER","BSTS",9806.01486452137,9726.77698847135,9657.11483025813,9572.49224374435,9491.70350691987,9413.57728465578,9337.21514367975,9252.93999500908
"N2984","OTHER","OTHER","ETS",9768.8150926761,9687.00762254242,9605.20015240873,9523.39268227505,9441.58521214136,9359.77774200768,9277.97027187399,9196.16280174031
"N2984","OTHER","OTHER","THETA",9767.64872936936,9688.29139449993,9608.9340596305,9529.57672476107,9450.21938989164,9370.86205502221,9291.50472015278,9212.14738528334
"N2984","OTHER","OTHER","BEA",9774.68242966165,9687.73919388492,9603.38036061432,9513.48159546661,9424.35717082364,9335.66172250698,9247.13681818597,9155.59413275647
"N2984","OTHER","OTHER","EAT",9761.89371794431,9674.91066256111,9587.32010373844,9499.17642247218,9410.52913181423,9321.42331262912,9231.90001034365,9141.99659618123
"N2984","OTHER","OTHER","BAT",9774.29364189273,9688.16711787076,9604.62499635491,9515.54294296195,9427.23523007373,9339.35649351182,9251.64830094557,9160.92232727082
"N2984","OTHER","OTHER","BET",9780.82622885561,9700.6920018379,9623.74968076579,9541.82055026016,9461.16936965096,9381.40569389522,9302.23004523551,9220.41672734424
"N2984","OTHER","OTHER","BEAT",9772.92400458857,9687.87724403867,9604.76878536836,9517.50537779022,9430.82272559064,9344.46180563579,9258.22879367767,9169.73244588819
"N2984","OTHER","OTHER","medianBEAT",9768.23191102273,9687.64950852118,9607.06710601962,9526.48470351806,9445.9023010165,9365.31989851494,9284.73749601339,9204.15509351183
"N2984","OTHER","OTHER","meanBaggedBEAT",9844.04309718543,9774.1618156268,9704.32382281471,9633.54940258232,9563.3653549814,9493.8451135982,9423.19640248144,9353.54224296839
"N2984","OTHER","OTHER","medianBaggedBEAT",9851.10726235345,9786.17212697092,9721.94934862203,9656.39529410955,9592.08401776569,9529.63685114916,9464.18579766776,9401.00859626436
"N2984","OTHER","OTHER","meanPertBEAT",9817.24388017007,9743.43274394289,9669.55602738405,9596.97569789824,9522.93408574385,9449.87590403581,9377.08678645135,9304.14907481287
"N2984","OTHER","OTHER","medianPertBEAT",9823.59134454655,9750.51337361876,9678.06542023411,9604.44455373969,9531.97192099949,9457.10768784178,9384.47079654305,9309.08204428649
