"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2667","MONTHLY","DEMOGRAPHIC","Auto.Arima",6455.63090016153,6451.61938313773,6430.02349785322,6400.81481824084,6420.92165868306,6435.78655588312,6436.54116996377,6473.80092897548,6574.64183671643,6602.32607070688,6549.75188661779,6488.57278548459,6500.33158842063,6491.83268043366,6481.13042957314,6447.92821559673,6468.22379288986,6483.25444320234
"N2667","MONTHLY","DEMOGRAPHIC","BSTS",6454.90011887044,6451.49627832754,6431.12443215584,6407.6017196249,6414.81557585194,6431.41440495175,6436.50808492423,6471.05258156136,6578.32633474485,6611.73580706578,6568.47801987432,6504.61845708896,6523.7125807459,6520.34368549068,6499.02858247692,6475.32751362562,6482.51666125935,6499.85075466874
"N2667","MONTHLY","DEMOGRAPHIC","ETS",6452.00161312993,6449.73617221019,6428.18903246834,6403.86773769737,6413.22726410206,6430.94764365209,6436.72274860031,6472.33539613548,6572.51355245737,6609.38520525649,6568.81878511358,6502.07784847381,6519.66393863108,6517.39849771134,6495.85135796949,6471.53006319852,6480.88958960321,6498.60996915324
"N2667","MONTHLY","DEMOGRAPHIC","THETA",6447.21586439225,6440.75908338438,6416.5113825786,6387.0117538525,6394.45111409005,6411.92904160525,6414.91775387374,6450.78741010231,6554.617746017,6591.83040744785,6546.54093822066,6474.28418582812,6491.09072776738,6484.56516422171,6460.12782445557,6430.40309155647,6437.86841217192,6455.44039242191
"N2667","MONTHLY","DEMOGRAPHIC","BEA",6454.17754405397,6450.95061122515,6429.77898749247,6404.09475852104,6416.32149954569,6432.71620149565,6436.59066782944,6472.39630222411,6575.16057463955,6607.81569434305,6562.34956386856,6498.42303034912,6514.56936926587,6509.85828787856,6492.00345667318,6464.92859747362,6477.21001458414,6493.90505567478
"N2667","MONTHLY","DEMOGRAPHIC","EAT",6451.61612589457,6447.3715462441,6424.90797096672,6397.2314365969,6409.53334562506,6426.22108038015,6429.3938908126,6465.64124507109,6567.25771173027,6601.18056113707,6555.03720331734,6488.31160659551,6503.69541827303,6497.93211412224,6479.03653733273,6449.95379011724,6462.32726488833,6479.1016015925
"N2667","MONTHLY","DEMOGRAPHIC","BAT",6452.58229447474,6447.95824828322,6425.88643752922,6398.47609723941,6410.06278287502,6426.37666748004,6429.32233625391,6465.21364021305,6569.1953058261,6601.9640950735,6554.92361490425,6489.15847613389,6505.04496564464,6498.91384338202,6480.09561216854,6451.21960692627,6462.86962210704,6479.51519676433
"N2667","MONTHLY","DEMOGRAPHIC","BET",6451.37253213087,6447.33051130737,6425.27494906759,6399.49373705826,6407.49798468135,6424.76369673636,6429.38286246609,6464.72512926638,6568.48587773974,6604.31713992337,6561.27924773618,6493.66016379696,6511.48908238145,6507.43578247457,6485.00258830066,6459.0868894602,6467.09155434483,6484.63370541463
"N2667","MONTHLY","DEMOGRAPHIC","BEAT",6452.43712413854,6448.40272926496,6426.462086264,6399.8240073539,6410.85390318178,6427.51941152305,6431.17243934051,6466.99407919366,6570.02486748391,6603.81937261925,6558.39740745659,6492.38831921887,6508.69970889125,6503.53500696435,6484.03454861878,6456.29722099433,6467.37461398109,6484.28888986156
"N2667","MONTHLY","DEMOGRAPHIC","medianBEAT",6453.45086600018,6450.61622526887,6429.10626516078,6402.3412779691,6414.021419977,6431.18102430192,6436.524627444,6471.69398884842,6573.5776945869,6605.85563798168,6559.11495324605,6495.3253169792,6509.99776352585,6504.6155890725,6488.49089377131,6459.72913939762,6474.55669124654,6490.93220617779
"N2667","MONTHLY","DEMOGRAPHIC","meanBaggedBEAT",6466.34477369386,6464.64434467807,6444.47405006703,6418.39532821058,6427.751834282,6444.44309448762,6449.4253185787,6485.5083427672,6593.9620008687,6629.23878441528,6586.75691016602,6520.605498324,6539.06123543797,6537.02337606325,6517.01682626059,6490.77802786139,6500.2152072041,6516.62713088992
"N2667","MONTHLY","DEMOGRAPHIC","medianBaggedBEAT",6468.69986258364,6464.51515976525,6447.26193108212,6419.40864424758,6427.91134275641,6447.32869555712,6454.59659803938,6487.25078330832,6595.41799164813,6631.52128801564,6588.1776071886,6521.68251567906,6541.80828253229,6536.2863721731,6518.7126446556,6492.39691790117,6499.83564187642,6519.28800389594
"N2667","MONTHLY","DEMOGRAPHIC","meanPertBEAT",6465.81591168665,6463.90905354281,6444.42835684423,6416.34824429527,6423.72819794735,6443.30165318763,6449.15970201142,6484.99094048283,6596.04312932461,6632.32547934063,6588.969040562,6525.58916131082,6544.18606902476,6542.05594587039,6522.5535349117,6494.28426942833,6501.7375578452,6521.01444283095
"N2667","MONTHLY","DEMOGRAPHIC","medianPertBEAT",6465.44105597846,6467.14356237563,6445.59911301107,6415.36192858666,6420.09616875282,6444.07670511015,6448.30328808205,6484.20822354588,6597.70689417931,6632.08753787876,6591.31969793677,6528.78390372418,6547.20153720688,6547.71202914976,6527.03409961385,6496.68473947679,6501.55772577755,6525.55005969191
