"Series","Period","Type","method","V1","V2","V3","V4","V5","V6"
"N0293","YEARLY","MACRO","Auto.Arima",5488.28125,5666.0625,5843.84375,6021.625,6199.40625,6377.1875
"N0293","YEARLY","MACRO","BSTS",5466.85840040603,5677.30390653097,5888.56699532887,6111.45175505462,6315.08845596839,6507.91831761019
"N0293","YEARLY","MACRO","ETS",5488.89698338586,5665.16198116486,5841.42697894385,6017.69197672285,6193.95697450184,6370.22197228083
"N0293","YEARLY","MACRO","THETA",5395.25683521239,5480.03624697709,5564.8156587418,5649.59507050651,5734.37448227121,5819.15389403592
"N0293","YEARLY","MACRO","BEA",5481.3455445973,5669.50946256528,5857.94590809091,6050.25624392582,6236.15056015675,6418.44259663034
"N0293","YEARLY","MACRO","EAT",5457.47835619942,5603.75357604732,5750.02879589522,5896.30401574312,6042.57923559102,6188.85445543892
"N0293","YEARLY","MACRO","BAT",5450.13216187281,5607.80088450269,5765.74213469022,5927.55727518704,6082.95639607987,6234.75323721537
"N0293","YEARLY","MACRO","BET",5450.33740633476,5607.50071155764,5764.93654433817,5926.24626742799,6081.13997091381,6232.43139464231
"N0293","YEARLY","MACRO","BEAT",5459.82336725107,5622.14115866823,5784.66334575363,5950.09095057099,6110.70654068536,6268.62042098174
"N0293","YEARLY","MACRO","medianBEAT",5477.56982520301,5665.61224058243,5842.63536447193,6019.65848836142,6196.68161225092,6373.70473614042
"N0293","YEARLY","MACRO","meanBaggedBEAT",5438.5885945133,5573.46239524645,5723.69591277249,5872.92050205504,6036.538001368,6187.68869544912
"N0293","YEARLY","MACRO","medianBaggedBEAT",5419.45185511999,5547.52762922695,5682.6162761294,5839.33451479938,6019.39519878785,6161.59541818474
"N0293","YEARLY","MACRO","meanPertBEAT",5433.98131590136,5573.32153771689,5713.71726011422,5853.79786247534,6005.14596013481,6163.71107121983
"N0293","YEARLY","MACRO","medianPertBEAT",5425.11014996567,5563.48204016905,5708.47550818118,5851.67814423812,6019.70801012872,6186.78754512909
