"Series","Period","Type","method","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"N2096","MONTHLY","INDUSTRY","Auto.Arima",2311.74523188598,2664.03004882413,2702.446385864,2847.55470446104,2906.50337484103,2754.07895341319,2760.55071784966,2597.71788170117,2946.34968188747,3399.64320727278,4185.45437256798,2301.52390708569,2216.29528507756,2559.39537680191,2642.32679168228,2774.88882369299,2826.5475172692,2718.30427440834
"N2096","MONTHLY","INDUSTRY","BSTS",2282.17830454807,2671.84525101996,2623.74784057744,2709.2132133462,2890.32978579389,2592.43157550035,2634.67203014378,2698.68538725122,2781.99648641427,3288.24040620114,4162.71072141447,2168.84257857455,2168.02482614991,2540.0361287503,2512.40613443945,2574.23373545337,2744.00616503189,2467.54285032442
"N2096","MONTHLY","INDUSTRY","ETS",2342.86758600999,2720.44500867972,2665.26813710318,2759.24782052383,2955.19523015757,2640.16603440163,2675.12626793601,2860.20815835382,2816.94815786242,3398.84344979368,4320.52066895457,2198.74032363116,2263.63828453013,2641.21570719986,2586.03883562332,2680.01851904397,2875.96592867771,2560.93673292177
"N2096","MONTHLY","INDUSTRY","THETA",2405.00442358097,2738.8964614744,2697.3392550581,2782.35211407947,2951.16834978734,2686.83356932977,2717.49747585349,2867.94917882327,2839.86881934031,3350.12389176174,4156.10865468762,2326.44794447936,2371.27510276974,2700.43947964904,2659.42141284799,2743.19333086369,2909.58487889331,2648.93020415613
"N2096","MONTHLY","INDUSTRY","BEA",2312.26370748134,2685.44010284127,2663.82078784821,2772.00524611036,2917.34279693083,2662.22552110505,2690.11633864315,2718.87047576873,2848.43144205472,3362.24235442253,4222.89525431234,2223.03560309713,2215.9861319192,2580.21573758402,2580.25725391502,2676.38035939678,2815.50653699294,2582.26128588484
"N2096","MONTHLY","INDUSTRY","EAT",2353.20574715898,2707.79050632608,2688.35125934176,2796.38487968811,2937.62231826198,2693.69285238153,2717.72482054639,2775.29173962608,2867.72221969673,3382.87018294273,4220.69456540339,2275.5707250654,2283.73622412581,2633.68352121694,2629.26234671786,2732.70022453355,2870.69944161341,2642.72373716208
"N2096","MONTHLY","INDUSTRY","BAT",2332.97598667167,2691.59058710616,2674.51116049985,2779.70667729557,2916.00050347409,2677.7813660811,2704.24007461565,2721.45081592522,2856.07166254735,3346.00250174522,4168.09124955669,2265.60481004653,2251.8650713324,2599.95699506708,2604.71811298991,2697.43863000335,2826.71285373147,2611.59244296296
"N2096","MONTHLY","INDUSTRY","BET",2343.35010471301,2710.39557372469,2662.11841091291,2750.2710493165,2932.23112191293,2639.81039307725,2675.76525797776,2808.94757480944,2812.93782120566,3345.73591591885,4213.11334835222,2231.34361556169,2267.64607114993,2627.23043853306,2585.95546097025,2665.81519512034,2843.1856575343,2559.13659580077
"N2096","MONTHLY","INDUSTRY","BEAT",2335.44888650625,2698.80419249955,2672.20040465068,2774.59196310263,2925.79918514496,2668.37753316123,2696.96162294574,2756.14015153237,2846.29078637612,3359.21273875733,4206.19860440616,2248.88868844269,2254.80837463183,2610.27167310028,2600.04829364826,2693.08360226351,2839.02612246803,2598.92851545266
"N2096","MONTHLY","INDUSTRY","medianBEAT",2327.30640894798,2696.14512984984,2681.30369608064,2770.79996730165,2928.83586231418,2663.4998018657,2696.31187189475,2779.44677280252,2828.40848860136,3374.48367077771,4174.08254699122,2250.13211535842,2239.96678480384,2600.30554200088,2614.1828136528,2711.60592495383,2851.25672297346,2604.93346853895
"N2096","MONTHLY","INDUSTRY","meanBaggedBEAT",2450.36401332173,2812.58083624629,2729.08339291086,2851.69011554426,3067.31831522604,2617.79413623941,2688.1939039399,2847.38968880994,2813.04486919851,3238.34268602878,3980.14134130312,2329.25100926065,2388.1422171078,2747.83480911762,2662.9158726916,2785.49755326722,3008.96195214252,2557.41295966497
"N2096","MONTHLY","INDUSTRY","medianBaggedBEAT",2436.40409435963,2766.04073711694,2710.03024430626,2844.42394931495,3095.07185290143,2623.05769840933,2679.91897859064,2802.2246631404,2836.31992393414,3237.07842341941,3997.4180163051,2320.6251885645,2368.60243748909,2701.07243329523,2656.82982769706,2780.10844223083,3024.256165923,2561.97249211155
"N2096","MONTHLY","INDUSTRY","meanPertBEAT",2461.93039863862,2789.78121131689,2721.05857545434,2874.74336915267,3109.51702033739,2649.08224688961,2680.97718645966,2833.44255706029,2821.48952504544,3311.7998837831,3995.98643009978,2348.4919700973,2402.07256280484,2728.36809453193,2658.440151164,2813.25402161035,3049.65068979552,2587.75992732384
"N2096","MONTHLY","INDUSTRY","medianPertBEAT",2430.13609522432,2754.9651921418,2714.16812131687,2876.86481132458,3128.22105884058,2648.35425679345,2701.233338763,2804.57611666877,2819.60231653102,3306.87421175526,4008.1088015115,2339.86687180695,2376.70168763126,2690.97891678631,2645.24313739372,2799.8779689824,3056.89187698115,2597.10319777708
